elapsedDistance,engineSpeed,torque,brakePosition
13233.41793286025,1293.885705,155.0197151,0.0
13233.917837291561,1293.638751,155.0407062,0.0
13234.417741722871,1293.474704,155.0546502,0.0
13234.917646154183,1293.364781,155.0639936,0.0
13235.417550585495,1293.290719,155.0702889,0.0
13235.917455016806,1293.240641,155.0745455,0.0
13236.417359448118,1293.206699,155.0774306,0.0
13236.917263879428,1305.397756,154.0411907,0.0
13237.41716831074,1329.371318,152.0034379,0.0
13237.917072742051,1352.790456,150.0128113,0.0
13238.416977173363,1375.681642,148.0670605,0.0
13238.916881604675,1398.068997,146.1641353,0.0
13239.416786035985,1419.974571,144.3021615,0.0
13239.916690467297,1441.418582,142.4794205,0.0
13240.416594898608,1462.419625,140.6943318,0.0
13240.91649932992,1482.994847,138.945438,0.0
13241.416403761232,1503.1601,137.2313915,0.0
13241.916308192542,1522.930074,135.5509437,0.0
13242.416212623853,1542.318414,133.9029348,0.0
13242.916117055165,1561.337823,132.286285,0.0
13243.416021486477,1580.000147,130.6999875,0.0
13243.915925917789,1598.316459,129.143101,0.0
13244.415830349099,1616.297124,127.6147444,0.0
13244.91573478041,1633.951868,126.1140912,0.0
13245.415639211722,1651.289824,124.640365,0.0
13245.915543643034,1668.319589,123.1928349,0.0
13246.415448074345,1685.049267,121.7708123,0.0
13246.915352505655,1701.486505,120.3736471,0.0
13247.415256936967,1717.638533,119.0007247,0.0
13247.915161368279,1733.512195,117.6514634,0.0
13248.41506579959,1749.113977,116.325312,0.0
13248.914970230902,1764.450035,115.021747,0.0
13249.414874662214,1779.526221,113.7402712,0.0
13249.914779093524,1794.348099,112.4804116,0.0
13250.414683524836,1808.920973,111.2417173,0.0
13250.914587956147,1823.249899,110.0237586,0.0
13251.41449238746,1837.339705,108.8261251,0.0
13251.914396818771,1851.195005,107.6484246,0.0
13252.41430125008,1864.820213,106.4902819,0.0
13252.914205681393,1878.21956,105.3513374,0.0
13253.414110112704,1891.397099,104.2312466,0.0
13253.914014544016,1904.356723,103.1296786,0.0
13254.413918975328,1917.102169,102.0463156,0.0
13254.913823406638,1929.637035,100.9808521,0.0
13255.41372783795,1941.964779,99.93299377,0.0
13255.913632269261,1954.088738,98.90245726,0.0
13256.413536700573,1966.012127,97.88896917,0.0
13256.913441131885,1977.738051,96.89226562,0.0
13257.413345563195,1989.26951,95.91209168,0.0
13257.913249994506,2000.609402,94.9809257,0.0
13258.413154425818,2011.760537,94.63189518,0.0
13258.91305885713,2022.725634,94.28868766,0.0
13259.412963288441,2033.507329,93.95122059,0.0
13259.912867719751,2044.108183,93.61941389,0.0
13260.412772151063,2054.530679,93.29318975,0.0
13260.912676582375,2064.777235,92.97247256,0.0
13261.412581013687,2074.8502,92.65718874,0.0
13261.912485444998,2084.751864,92.34726665,0.0
13262.412389876308,2094.484457,92.04263649,0.0
13262.91229430762,2104.050155,91.74323016,0.0
13263.412198738932,2113.45108,91.4489812,0.0
13263.912103170243,2122.689307,91.15982469,0.0
13264.412007601555,2131.766864,90.87569716,0.0
13264.911912032865,2140.685735,90.5965365,0.0
13265.411816464177,2149.447863,90.32228189,0.0
13265.911720895489,2158.055152,90.05287375,0.0
13266.4116253268,2166.509469,89.78825363,0.0
13266.911529758112,2174.812646,89.52836417,0.0
13267.411434189422,2182.966485,89.27314902,0.0
13267.911338620734,2193.735782,88.93607003,0.0
13268.411243052045,2174.476353,89.53889015,100.0
13268.911147483357,2135.70853,90.75232302,100.0
13269.411051914669,2096.303249,91.98570831,100.0
13269.910956345979,2056.223228,93.24021298,100.0
13270.41086077729,2015.427509,94.51711895,100.0
13270.910765208602,1973.870938,97.2209703,100.0
13271.410669639914,1931.503527,100.8222002,100.0
13271.910574071226,1888.269708,104.4970748,100.0
13272.410478502537,1844.107417,108.2508695,100.0
13272.910382933847,1798.946977,112.0895069,100.0
13273.41028736516,1752.709728,116.0196731,100.0
13273.91019179647,1705.306314,120.0489633,100.0
13274.410096227783,1656.634531,124.1860649,100.0
13274.910000659094,1606.576583,128.4409905,100.0
13275.409905090404,1579.190849,130.7687778,0.0
13275.909809521716,1586.728655,130.1280643,0.0
13276.409713953028,1598.28332,129.1459178,0.0
13276.90961838434,1611.805617,127.9965225,0.0
13277.409522815651,1626.465304,126.7504492,0.0
13277.909427246961,1641.824653,125.4449045,0.0
13278.409331678273,1657.62395,124.1019643,0.0
13278.909236109585,1673.697649,122.7356998,0.0
13279.409140540896,1689.829352,121.3645051,0.0
13279.909044972208,1705.662458,120.0186911,0.0
13280.408949403518,1721.203878,118.6976704,0.0
13280.90885383483,1736.460165,117.400886,0.0
13281.408758266141,1751.437537,116.1278093,0.0
13281.908662697453,1766.141908,114.8779378,0.0
13282.408567128765,1780.578904,113.6507932,0.0
13282.908471560075,1794.753887,112.4459196,0.0
13283.408375991386,1808.671976,111.2628821,0.0
13283.908280422698,1822.338058,110.1012651,0.0
13284.40818485401,1835.756809,108.9606712,0.0
13284.908089285322,1848.932707,107.8407199,0.0
13285.407993716632,1865.634532,106.4210648,0.0
13285.907898147943,1882.152285,105.0170558,0.0
13286.407802579255,1898.490876,103.6282755,0.0
13286.907707010567,1914.654996,102.2543253,0.0
13287.407611441879,1930.649127,100.8948242,0.0
13287.907515873188,1946.477557,99.54940764,0.0
13288.4074203045,1962.144392,98.21772666,0.0
13288.907324735812,1977.653566,96.89944685,0.0
13289.407229167124,1993.008852,95.59424759,0.0
13289.907133598435,2008.213868,94.74290592,0.0
13290.407038029745,2023.272092,94.27158353,0.0
13290.906942461057,2038.186862,93.80475123,0.0
13291.406846892369,2052.961389,93.34230852,0.0
13291.90675132368,2067.598764,92.8841587,0.0
13292.406655754992,2082.10196,92.43020867,0.0
13292.906560186304,2096.473842,91.98036876,0.0
13293.406464617614,2110.717171,91.53455254,0.0
13293.906369048926,2124.834611,91.09267668,0.0
13294.406273480237,2138.82873,90.65466075,0.0
13294.90617791155,2152.702009,90.22042713,0.0
13295.40608234286,2166.456843,89.78990083,0.0
13295.90598677417,2180.095547,89.36300939,0.0
13296.405891205482,2193.620359,88.93968276,0.0
13296.905795636794,2207.033445,88.51985319,0.0
13297.405700068106,2220.336898,88.10345509,0.0
13297.905604499418,2233.532748,87.690425,0.0
13298.405508930728,2246.622958,87.28070142,0.0
13298.90541336204,2259.609432,86.87422477,0.0
13299.405317793351,2272.494015,86.47093732,0.0
13299.905222224663,2285.278497,86.07078305,0.0
13300.405126655975,2297.964612,85.67370764,0.0
13300.905031087284,2310.554046,85.27965835,0.0
13301.404935518596,2323.048434,84.88858401,0.0
13301.904839949908,2335.449365,84.50043489,0.0
13302.40474438122,2347.758381,84.11516269,0.0
13302.904648812531,2359.976982,83.73272047,0.0
13303.404553243841,2372.106627,83.35306259,0.0
13303.904457675153,2384.148733,82.97614466,0.0
13304.404362106465,2396.10468,82.60192352,0.0
13304.904266537776,2407.975811,82.23035713,0.0
13305.404170969088,2419.763432,81.86140459,0.0
13305.904075400398,2431.468816,81.49502607,0.0
13306.40397983171,2443.093202,81.13118278,0.0
13306.903884263022,2454.637798,80.76983691,0.0
13307.403788694333,2466.103782,80.41095163,0.0
13307.903693125645,2441.991607,81.16566271,100.0
13308.403597556955,2407.015172,82.26042511,100.0
13308.903501988267,2371.596221,83.36903829,100.0
13309.403406419578,2335.714262,84.49214359,100.0
13309.90331085089,2299.34724,85.63043139,100.0
13310.403215282202,2262.471354,86.78464661,100.0
13310.903119713512,2225.060867,87.95559487,100.0
13311.403024144824,2187.087871,89.14414965,100.0
13311.902928576135,2148.522027,90.35126057,100.0
13312.402833007447,2109.330257,91.57796296,100.0
13312.902737438759,2069.476385,92.82538914,100.0
13313.402641870069,2028.920717,94.09478155,100.0
13313.90254630138,1987.619541,96.05233903,100.0
13314.402450732692,1964.860355,97.98686985,0.0
13314.902355164004,1962.567083,98.18179798,0.0
13315.402259595316,1960.784326,98.33333232,0.0
13315.902164026627,1959.319206,98.45786746,0.0
13316.402068457937,1958.085079,98.56276833,0.0
13316.901972889249,1957.030183,98.65243442,0.0
13317.40187732056,1956.119552,98.72983807,0.0
13317.901781751872,1950.735479,99.18748427,20.8739565
13318.401686183184,1938.478513,100.2293264,26.37527936
13318.901590614494,1924.060095,101.454892,0.0
13319.401495045806,1920.443869,101.7622711,0.0
13319.901399477118,1918.204048,101.9526559,0.0
13320.40130390843,1916.481936,102.0990355,0.0
13320.901208339741,1915.079633,102.2182312,0.0
13321.401112771051,1913.90836,102.3177894,0.0
13321.901017202363,1912.915207,102.4022074,0.0
13322.400921633674,1912.064524,102.4745154,0.0
13322.900826064986,1911.330539,102.5369042,0.0
13323.400730496298,1910.693742,102.5910319,0.0
13323.900634927608,1910.138883,102.638195,0.0
13324.40053935892,1909.653752,102.6794311,0.0
13324.900443790231,1909.228397,102.7155863,0.0
13325.400348221543,1908.854589,102.7473599,0.0
13325.900252652855,1908.525446,102.7753371,0.0
13326.400157084165,1908.235157,102.8000116,0.0
13326.900061515476,1907.978782,102.8218036,0.0
13327.399965946788,1907.752088,102.8410725,0.0
13327.8998703781,1907.551436,102.858128,0.0
13328.399774809412,1907.373676,102.8732375,0.0
13328.899679240722,1907.216077,102.8866334,0.0
13329.399583672033,1908.631399,102.7663311,0.0
13329.899488103345,1911.474957,102.5246287,0.0
13330.399392534657,1914.148858,102.2973471,0.0
13330.899296965968,1916.65929,102.0839603,0.0
13331.399201397278,1919.012496,101.8839378,0.0
13331.89910582859,1921.214761,101.6967453,0.0
13332.399010259902,1923.272398,101.5218462,0.0
13332.898914691214,1925.191736,101.3587024,0.0
13333.398819122525,1926.979103,101.2067762,0.0
13333.898723553835,1928.640809,101.0655313,0.0
13334.398627985147,1930.183123,100.9344346,0.0
13334.898532416459,1931.612259,100.812958,0.0
13335.39843684777,1932.934355,100.7005798,0.0
13335.898341279082,1934.155449,100.5967869,0.0
13336.398245710392,1935.281462,100.5010757,0.0
13336.898150141704,1936.318181,100.4129546,0.0
13337.398054573016,1926.755798,101.2257571,29.83412038
13337.897959004327,1910.930323,102.5709225,34.72177766
13338.397863435639,1893.085919,104.0876969,39.35359758
13338.89776786695,1881.61772,105.0624938,0.0
13339.39767229826,1878.63032,105.3164228,0.0
13339.897576729572,1876.742872,105.4768559,0.0
13340.397481160884,1875.252893,105.6035041,0.0
13340.897385592196,1874.032312,105.7072535,0.0
13341.397290023508,1873.012558,105.7939325,0.0
13341.897194454818,1872.149872,105.8672609,0.0
13342.39709888613,1871.413676,105.9298375,0.0
13342.897003317441,1870.781377,105.983583,0.0
13343.396907748753,1870.235631,106.0299714,0.0
13343.896812180064,1869.762762,106.0701652,0.0
13344.396716611374,1869.351759,106.1051005,0.0
13344.896621042686,1868.993617,106.1355425,0.0
13345.396525473998,1868.680879,106.1621253,0.0
13345.89642990531,1868.407308,106.1853788,0.0
13346.396334336621,1868.167642,106.2057504,0.0
13346.896238767931,1867.957416,106.2236196,0.0
13347.396143199243,1867.772814,106.2393108,0.0
13347.896047630555,1875.959359,105.5434545,0.0
13348.395952061866,1892.364792,104.1489927,0.0
13348.895856493178,1908.594013,102.7695089,0.0
13349.395760924488,1924.651583,101.4046154,0.0
13349.8956653558,1940.541861,100.0539418,0.0
13350.395569787112,1956.269019,98.71713335,0.0
13350.895474218423,1971.837057,97.39385018,0.0
13351.395378649735,1987.249804,96.08376662,0.0
13351.895283081045,2002.510939,94.92140761,0.0
13352.395187512357,2017.623989,94.44836915,0.0
13352.895091943668,1980.739123,96.63717454,100.0
13353.39499637498,1957.914143,98.57729783,0.0
13353.894900806292,1955.629174,98.77152017,0.0
13354.394805237602,1953.855848,98.92225288,0.0
13354.894709668913,1952.400515,99.04595624,0.0
13355.394614100225,1951.176198,99.15002316,0.0
13355.894518531537,1950.130961,99.23886832,0.0
13356.394422962849,1949.229728,99.31547314,0.0
13356.894327394159,1948.447074,99.3819987,0.0
13357.39423182547,1947.7637,99.44008551,0.0
13357.894136256782,1947.164472,99.49101991,0.0
13358.394040688094,1946.637235,99.53583503,0.0
13358.893945119406,1946.172047,99.57537597,0.0
13359.393849550715,1945.760659,99.61034401,0.0
13359.893753982027,1945.396142,99.64132795,0.0
13360.393658413339,1945.072627,99.66882674,0.0
13360.89356284465,1944.785099,99.69326656,0.0
13361.393467275962,1944.529249,99.71501384,0.0
13361.893371707274,1944.301349,99.73438531,0.0
13362.393276138584,1944.098164,99.75165608,0.0
13362.893180569896,1951.870931,99.09097084,0.0
13363.393085001208,1967.483237,97.76392484,0.0
13363.89298943252,1982.939194,96.45016849,0.0
13364.392893863831,1998.242521,95.1493857,0.0
13364.89279829514,2013.396788,94.58068055,0.0
13365.392702726453,2028.405422,94.1109103,0.0
13365.892607157764,2043.271718,93.64559523,0.0
13366.392511589076,2057.998845,93.18463614,0.0
13366.892416020388,2072.589853,92.7279376,0.0
13367.392320451698,2087.047677,92.2754077,0.0
13367.89222488301,2101.375146,91.82695792,0.0
13368.392129314321,2115.574987,91.38250291,0.0
13368.892033745633,2129.64983,90.94196032,0.0
13369.391938176945,2143.602213,90.50525074,0.0
13369.891842608255,2157.434587,90.07229743,0.0
13370.391747039566,2171.149319,89.64302631,0.0
13370.891651470878,2184.748698,89.21736575,0.0
13371.39155590219,2154.617909,90.16045945,100.0
13371.891460333502,2133.308402,90.82744703,0.0
13372.391364764811,2130.81905,90.90536373,0.0
13372.891269196123,2128.813005,90.96815295,0.0
13373.391173627435,2127.114722,91.02130922,0.0
13373.891078058747,2125.645032,91.06731051,0.0
13374.390982490058,2124.356325,91.10764702,0.0
13374.890886921368,2123.21618,91.14333356,0.0
13375.39079135268,2122.200876,91.17511259,0.0
13375.890695783992,2121.292223,91.20355343,0.0
13376.390600215303,2120.475803,91.22910736,0.0
13376.890504646615,2119.739903,91.25214103,0.0
13377.390409077925,2119.074824,91.27295802,0.0
13377.890313509237,2118.472412,91.29181349,0.0
13378.390217940549,2117.925733,91.30892456,0.0
13378.89012237186,2117.428824,91.3244778,0.0
13379.390026803172,2116.976522,91.33863488,0.0
13379.889931234482,2116.564316,91.35153691,0.0
13380.389835665794,2116.18825,91.36330779,0.0
13380.889740097105,2115.844829,91.37405686,0.0
13381.389644528417,2115.530957,91.38388106,0.0
13381.889548959729,2115.243877,91.39286666,0.0
13382.38945339104,2114.981127,91.40109074,0.0
13382.88935782235,2114.740501,91.40862231,0.0
13383.389262253662,2114.52002,91.41552338,0.0
13383.889166684974,2121.47475,91.19784032,0.0
13384.389071116286,2135.498089,90.75890982,0.0
13384.888975547598,2149.400003,90.32377992,0.0
13385.388879978907,2163.182907,89.89237501,0.0
13385.88878441022,2176.849136,89.46462204,0.0
13386.38868884153,2190.400946,89.0404504,0.0
13386.888593272843,2203.840518,88.61979179,0.0
13387.388497704154,2217.169964,88.20258012,0.0
13387.888402135464,2211.763067,88.37181601,100.0
13388.388306566776,2173.585029,89.56678859,100.0
13388.888210998088,2134.802833,90.78067134,100.0
13389.3881154294,2095.382353,92.01453236,100.0
13389.888019860711,2055.286227,93.2695411,100.0
13390.387924292021,2014.473408,94.54698234,100.0
13390.887828723333,1972.898634,97.30361612,100.0
13391.387733154645,1930.5118,100.906497,0.0
13391.887637585956,1927.490371,101.1633185,0.0
13392.387542017268,1925.538155,101.3292568,0.0
13392.887446448578,1923.979138,101.4617733,0.0
13393.38735087989,1922.688782,101.5714535,0.0
13393.887255311201,1921.600247,101.663979,0.0
13394.387159742513,1920.670746,101.7429866,0.0
13394.887064173825,1919.870273,101.8110268,0.0
13395.386968605135,1919.176569,101.8699917,0.0
13395.886873036447,1918.572477,101.9213395,0.0
13396.386777467758,1918.044403,101.9662257,0.0
13396.88668189907,1917.581352,102.0055851,0.0
13397.386586330382,1917.174285,102.0401858,0.0
13397.886490761692,1916.815676,102.0706675,0.0
13398.386395193003,1916.499196,102.0975683,0.0
13398.886299624315,1916.219475,102.1213447,0.0
13399.386204055627,1915.971924,102.1423864,0.0
13399.886108486939,1915.752603,102.1610287,0.0
13400.386012918249,1915.558107,102.1775609,0.0
13400.88591734956,1915.385484,102.1922339,0.0
13401.385821780872,1915.232163,102.2052661,0.0
13401.885726212184,1915.095901,102.2168484,0.0
13402.385630643495,1914.974734,102.2271476,0.0
13402.885535074805,1914.866937,102.2363104,0.0
13403.385439506117,1914.770994,102.2444655,0.0
13403.885343937429,1914.68557,102.2517265,0.0
13404.38524836874,1930.679382,100.8922525,0.0
13404.885152800052,1946.507501,99.54686244,0.0
13405.385057231364,1962.174032,98.21520725,0.0
13405.884961662674,1943.392315,99.81165326,100.0
13406.384866093986,1900.405831,103.4655044,100.0
13406.884770525297,1856.508879,107.1967452,100.0
13407.38467495661,1811.634031,111.0111074,100.0
13407.88457938792,1765.705283,114.9150509,0.0
13408.38448381923,1762.796644,115.1622852,0.0
13408.884388250543,1761.06779,115.3092379,0.0
13409.384292681854,1759.74523,115.4216554,0.0
13409.884197113166,1758.692003,115.5111798,0.0
13410.384101544478,1757.83531,115.5839986,0.0
13410.884005975788,1757.129129,115.6440241,0.0
13411.3839104071,1756.541642,115.6939605,0.0
13411.883814838411,1756.049615,115.7357827,0.0
13412.383719269723,1755.635445,115.7709872,0.0
13412.883623701035,1755.285436,115.8007379,0.0
13413.383528132345,1754.988726,115.8259583,0.0
13413.883432563656,1754.736566,115.8473919,0.0
13414.383336994968,1754.521828,115.8656446,0.0
13414.88324142628,1754.338651,115.8812146,0.0
13415.383145857591,1754.18218,115.8945147,0.0
13415.883050288901,1754.048366,115.9058889,0.0
13416.382954720213,1753.933817,115.9156256,0.0
13416.882859151525,1753.835679,115.9239673,0.0
13417.382763582837,1753.751543,115.9311188,0.0
13417.882668014148,1762.64708,115.1749982,0.0
13418.382572445458,1780.349659,113.670279,0.0
13418.88247687677,1797.839795,112.1836175,0.0
13419.382381308082,1815.123751,110.7144812,0.0
13419.882285739393,1832.207481,109.2623641,0.0
13420.382190170705,1849.09665,107.8267847,0.0
13420.882094602015,1865.796653,106.4072845,0.0
13421.381999033327,1882.312634,105.0034261,0.0
13421.881903464639,1898.6495,103.6147925,0.0
13422.38180789595,1899.977254,103.5019334,100.0
13422.881712327262,1856.070996,107.2339654,100.0
13423.381616758572,1811.186135,111.0491785,100.0
13423.881521189884,1765.246578,114.9540409,100.0
13424.381425621195,1718.166033,118.9558872,34.8631678
13424.881330052507,1699.202618,120.5677775,34.7124318
13425.381234483819,1680.137972,122.1882724,34.51602775
13425.881138915129,1660.99037,123.8158186,34.26208315
13426.38104334644,1641.784767,125.4482948,33.93475862
13426.880947777752,1622.555217,127.0828065,33.51249897
13427.380852209064,1603.348398,128.7153862,32.96524333
13427.880756640376,1584.228889,130.3405444,32.24974788
13428.380661071687,1565.287438,131.9505678,31.30122794
13428.880565502997,1546.654594,133.5343595,30.01710052
13429.380469934309,1528.525031,135.0753724,28.22137791
13429.88037436562,1511.206079,136.5474833,25.57133985
13430.380278796933,1495.23439,137.9050768,21.22228467
13430.880183228244,1481.786034,139.0481871,10.89215232
13431.380087659554,1475.398824,139.5911,0.0
13431.879992090866,1472.677433,139.8224182,0.0
13432.379896522178,1471.388956,139.9319387,0.0
13432.87980095349,1470.51123,140.0065454,0.0
13433.379705384801,1469.883527,140.0599002,0.0
13433.879609816111,1469.423416,140.0990096,0.0
13434.379514247423,1469.081115,140.1281052,0.0
13434.879418678735,1468.82398,140.1499617,0.0
13435.379323110046,1468.62953,140.16649,0.0
13435.879227541358,1468.481786,140.1790482,0.0
13436.379131972668,1468.369144,140.1886228,0.0
13436.87903640398,1479.32572,139.2573138,0.0
13437.378940835291,1501.052304,137.4105542,0.0
13437.878845266603,1522.421097,135.5942067,0.0
13438.378749697915,1543.447205,133.8069876,0.0
13438.878654129225,1564.144676,132.0477025,0.0
13439.378558560536,1584.526603,130.3152387,0.0
13439.878462991848,1604.605213,128.6085569,0.0
13440.37836742316,1624.391945,126.9266846,0.0
13440.878271854472,1643.89752,125.2687108,0.0
13441.378176285782,1663.132003,123.6337797,0.0
13441.878080717093,1682.104857,122.0210871,0.0
13442.377985148405,1700.824996,120.4298754,0.0
13442.877889579717,1719.300823,118.8594301,0.0
13443.377794011029,1737.540277,117.3090765,0.0
13443.877698442338,1755.550863,115.7781766,0.0
13444.37760287365,1773.339689,114.2661264,0.0
13444.877507304962,1790.913491,112.7723533,0.0
13445.377411736274,1808.278662,111.2963138,0.0
13445.877316167585,1818.596192,110.4193237,0.0
13446.377220598895,1827.142676,109.6928726,100.0
13446.877125030207,1844.089185,108.2524193,100.0
13447.377029461519,1860.844949,106.8281793,100.0
13447.87693389283,1877.415186,105.4197092,100.0
13448.376838324142,1893.80487,104.0265861,100.0
13448.876742755452,1910.018754,102.6484059,100.0
13449.376647186764,1926.061379,101.2847828,100.0
13449.876551618076,1941.937088,99.93534753,100.0
13450.376456049387,1957.650038,98.59974681,100.0
13450.876360480699,1973.204211,97.27764209,100.0
13451.37626491201,1988.603425,95.96870886,100.0
13451.87616934332,2003.851344,94.87945294,100.0
13452.376073774632,2018.951482,94.4068186,100.0
13452.875978205944,2033.90722,93.93870402,100.0
13453.375882637256,2048.721803,93.47500757,100.0
13453.875787068568,2063.398356,93.01563147,100.0
13454.375691499878,2077.939885,92.5604816,100.0
13454.87559593119,2065.887448,92.93772289,0.0
13455.375500362501,2062.769293,93.03532113,0.0
13455.875404793813,2060.643133,93.10186993,0.0
13456.375309225125,2058.897381,93.15651198,0.0
13456.875213656434,2057.416584,93.20286093,0.0
13457.375118087746,2056.138451,93.24286649,0.0
13457.875022519058,2055.022835,93.27778526,0.0
13458.37492695037,2054.041365,93.30850526,0.0
13458.874831381681,2053.172815,93.33569089,0.0
13459.374735812991,2052.400672,93.35985896,0.0
13459.874640244303,2051.711726,93.38142298,0.0
13460.374544675615,2051.095177,93.40072095,0.0
13460.874449106926,2050.542052,93.41803376,0.0
13461.374353538238,2050.044793,93.43359797,0.0
13461.874257969548,2049.596966,93.44761496,0.0
13462.37416240086,2049.193044,93.46025773,0.0
13462.874066832172,2048.828243,93.471676,0.0
13463.373971263483,2048.498398,93.48200014,0.0
13463.873875694795,2048.199861,93.49134435,0.0
13464.373780126105,2047.929423,93.49980907,0.0
13464.873684557417,2062.613314,93.04020328,0.0
13465.373588988728,2077.162023,92.58482869,0.0
13465.87349342004,2091.578451,92.13359449,0.0
13466.373397851352,2105.865395,91.68641315,0.0
13466.873302282662,2120.025549,91.2432003,0.0
13467.373206713974,2134.061516,90.80387454,0.0
13467.873111145285,2147.975805,90.3683573,0.0
13468.373015576597,2161.77084,89.93657271,0.0
13468.872920007909,2175.448963,89.50844746,0.0
13469.372824439219,2189.012438,89.08391069,0.0
13469.87272887053,2202.463455,88.66289387,0.0
13470.372633301842,2215.804131,88.24533069,0.0
13470.872537733154,2229.036519,87.83115697,0.0
13471.372442164466,2242.162602,87.42031055,0.0
13471.872346595777,2255.184306,87.01273122,0.0
13472.372251027087,2268.103495,86.6083606,0.0
13472.872155458399,2280.921977,86.20714211,0.0
13473.37205988971,2293.641506,85.80902085,0.0
13473.871964321022,2306.263784,85.41394355,0.0
13474.371868752334,2318.790463,85.02185852,0.0
13474.871773183644,2326.687939,84.77466752,0.0
13475.371677614956,2329.954008,84.67243954,0.0
13475.871582046268,2333.124322,84.57320873,0.0
13476.37148647758,2336.200608,84.47692096,0.0
13476.871390908891,2339.184599,84.38352204,0.0
13477.371295340201,2342.078027,84.29295775,0.0
13477.871199771513,2344.882626,84.2051738,0.0
13478.371104202824,2347.600131,84.12011589,0.0
13478.871008634136,2350.232278,84.0377297,0.0
13479.370913065448,2352.780801,83.95796093,0.0
13479.870817496758,2355.247435,83.88075528,0.0
13480.37072192807,2357.633914,83.8060585,0.0
13480.870626359381,2359.941967,83.73381642,0.0
13481.370530790693,2362.173325,83.66397493,0.0
13481.870435222005,2364.329711,83.59648006,0.0
13482.370339653315,2366.412845,83.53127795,0.0
13482.870244084626,2368.424443,83.46831492,0.0
13483.370148515938,2370.366214,83.4075375,0.0
13483.87005294725,2372.239859,83.34889242,0.0
13484.369957378562,2374.047071,83.29232667,0.0
13484.869861809872,2375.789535,83.23778756,0.0
13485.369766241183,2377.468923,83.1852227,0.0
13485.869670672495,2379.0869,83.13458004,0.0
13486.369575103807,2380.645114,83.08580795,0.0
13486.869479535118,2382.145201,83.03885521,0.0
13487.369383966428,2383.588783,82.99367108,0.0
13487.86928839774,2384.977467,82.95020528,0.0
13488.369192829052,2386.31284,82.9084081,0.0
13488.869097260364,2387.596474,82.86823037,0.0
13489.369001691675,2388.829919,82.82962352,0.0
13489.868906122985,2395.398115,82.62403899,0.0
13490.368810554297,2407.274239,82.25231633,0.0
13490.868714985609,2419.066776,81.88320993,0.0
13491.36861941692,2430.777001,81.51667987,0.0
13491.868523848232,2442.406156,81.15268731,0.0
13492.368428279542,2453.955451,80.79119439,0.0
13492.868332710854,2465.426063,80.43216422,0.0
13493.368237142166,2476.819143,80.07556082,0.0
13493.868141573477,2488.135811,79.72134913,0.0
13494.368046004789,2499.377159,79.36949493,0.0
13494.8679504361,2510.544254,79.01996485,0.0
13495.36785486741,2521.638136,78.67272633,0.0
13495.867759298722,2532.659822,78.32774757,0.0
13496.367663730034,2543.610302,77.98499754,0.0
13496.867568161346,2543.966242,77.97385661,100.0
13497.367472592658,2510.202447,79.03066341,100.0
13497.867377023967,2476.049386,80.09965422,100.0
13498.36728145528,2456.898189,80.69908668,0.0
13498.867185886591,2454.051393,80.78819139,0.0
13499.367090317903,2451.639109,80.8636959,0.0
13499.866994749214,2449.512477,80.93025946,0.0
13500.366899180524,2447.604097,80.98999176,0.0
13500.866803611836,2445.873139,81.04417075,0.0
13501.366708043148,2444.291558,81.09367424,0.0
13501.86661247446,2442.838638,81.13915062,0.0
13502.366516905771,2441.498331,81.18110224,0.0
13502.866421337081,2440.257772,81.21993172,0.0
13503.366325768393,2439.10639,81.25596998,0.0
13503.866230199705,2438.035322,81.28949441,0.0
13504.366134631016,2437.037024,81.32074115,0.0
13504.866039062328,2436.104989,81.34991385,0.0
13505.365943493638,2435.233548,81.37718993,0.0
13505.86584792495,2434.417719,81.40272541,0.0
13506.365752356262,2433.653085,81.42665845,0.0
13506.865656787573,2432.93571,81.44911228,0.0
13507.365561218885,2432.262065,81.47019736,0.0
13507.865465650195,2431.62897,81.49001325,0.0
13508.365370081507,2431.033544,81.50865006,0.0
13508.865274512818,2430.473174,81.52618964,0.0
13509.36517894413,2429.945474,81.54270665,0.0
13509.865083375442,2429.448264,81.55826934,0.0
13510.364987806752,2428.979542,81.57294033,0.0
13510.864892238063,2428.53747,81.58677718,0.0
13511.364796669375,2428.120353,81.59983294,0.0
13511.864701100687,2427.726626,81.6121566,0.0
13512.364605531999,2427.35484,81.6237935,0.0
13512.864509963309,2439.007619,81.25906153,0.0
13513.36441439462,2450.580186,80.89684018,0.0
13513.864318825932,2462.073729,80.53709229,0.0
13514.364223257244,2473.489405,80.17978162,0.0
13514.864127688556,2484.828344,79.82487283,0.0
13515.364032119865,2496.091646,79.47233148,0.0
13515.863936551177,2507.280385,79.12212394,0.0
13516.363840982489,2518.39561,78.77421742,0.0
13516.8637454138,2529.438342,78.42857989,0.0
13517.363649845112,2540.409581,78.0851801,0.0
13517.863554276424,2551.310302,77.74398754,0.0
13518.363458707734,2562.141458,77.40497237,0.0
13518.863363139046,2572.903978,77.06810549,0.0
13519.363267570357,2583.598772,76.73335842,0.0
13519.86317200167,2594.22673,76.40070335,0.0
13520.363076432981,2604.788719,76.07011308,0.0
13520.86298086429,2615.285591,75.74156101,0.0
13521.362885295603,2625.718174,75.41502114,0.0
13521.862789726914,2636.087284,75.09046802,0.0
13522.362694158226,2646.393714,74.76787674,0.0
13522.862598589538,2633.749598,75.16363758,100.0
13523.362503020848,2615.429765,75.73704834,0.0
