speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N
68.88968495,15.6318448,292,16.47266752,-0.230507784,1,4.2,3780.735823,102.0164537,40.39012271,17.57699516,316.3859128,84.58264422,85.01027507,0,22.23,1,69.59549706,1.4,1.7,69.92888313,8.050701896,0.033412227,259.9047842,-19.12683535,0,2234.636995
68.87935656,15.64490917,292.25,16.46772852,-0.219604683,1,4.2,3780.168991,102.0345923,40.39124749,17.57172504,316.2910507,84.46760386,85.01743336,0,22.23,1,69.59549706,1.4,1.7,70.56010721,8.054951444,0.034063013,260.1474275,-19.1859872,0,2234.631725
68.86951164,15.65797549,292.5,16.46302139,-0.209293669,1,4.2,3779.628692,102.0518819,40.39231762,17.56670235,316.2006423,84.35890589,85.02425358,0,22.23,1,69.59549706,1.4,1.7,71.19176244,8.059279019,0.034683254,260.3905402,-19.24242343,0,2234.626702
68.86012444,15.67104368,292.75,16.45853374,-0.199534659,1,4.2,3779.113513,102.0683676,40.39333617,17.56191384,316.1144492,84.25611271,85.03075399,0,22.23,1,69.59549706,1.4,1.7,71.82385049,8.06368102,0.035274689,260.6340919,-19.29613897,0,2234.621914
68.85117088,15.68411366,293,16.45425397,-0.190291146,1,4.2,3778.622132,102.0840918,40.39430602,17.55734715,316.0322488,84.15882639,85.03695164,0,22.23,1,69.59549706,1.4,1.7,72.45637296,8.068154038,0.035838895,260.8780524,-19.34712912,0,2234.617347
68.84262845,15.69718533,293.25,16.45017123,-0.181529777,1,4.2,3778.153315,102.0990939,40.39522982,17.55299071,315.9538328,84.06668402,85.04286245,0,22.23,1,69.59549706,1.4,1.7,73.08933141,8.072694845,0.0363773,261.1223913,-19.39538948,0,2234.612991
68.83447604,15.71025862,293.5,16.44627537,-0.173220005,1,4.2,3777.705903,102.1134111,40.39611006,17.54883367,315.8790061,83.97935373,85.04850134,0,22.23,1,69.59549706,1.4,1.7,73.72272736,8.077300372,0.036891207,261.3670782,-19.44091601,0,2234.608834
68.82669388,15.72333347,293.75,16.44255688,-0.165333778,1,4.2,3777.278809,102.1270781,40.39694909,17.54486589,315.807586,83.89653124,85.05388227,0,22.23,1,69.59549706,1.4,1.7,74.35656228,8.081967697,0.037381802,261.6120826,-19.48370501,0,2234.604866
68.81926335,15.73640979,294,16.43900679,-0.157845278,1,4.2,3776.871014,102.1401275,40.39774905,17.54107781,315.7394005,83.81793694,85.05901837,0,22.23,1,69.59549706,1.4,1.7,74.99083758,8.086694036,0.037850171,261.857374,-19.52375312,0,2234.601078
68.81216697,15.74948752,294.25,16.43561671,-0.150730689,1,4.2,3776.481558,102.1525901,40.39851201,17.53746046,315.6742882,83.7433133,85.06392195,0,22.23,1,69.59549706,1.4,1.7,75.62555464,8.091476725,0.038297309,262.1029219,-19.5610573,0,2234.59746
68.80538828,15.76256661,294.5,16.43237872,-0.143968,1,4.2,3776.109537,102.1644948,40.39923986,17.53400539,315.6120971,83.67242264,85.06860459,0,22.23,1,69.59549706,1.4,1.7,76.26071478,8.096313215,0.038724128,262.3486958,-19.59561487,0,2234.594005
68.79891176,15.77564698,294.75,16.42928537,-0.137536827,1,4.2,3775.754099,102.1758688,40.39993439,17.53070467,315.552684,83.60504518,85.0730772,0,22.23,1,69.59549706,1.4,1.7,76.89631928,8.101201062,0.039131468,262.594665,-19.62742348,0,2234.590705
68.79272278,15.78872858,295,16.42632963,-0.131418258,1,4.2,3775.414441,102.1867379,40.40059731,17.52755077,315.4959138,83.54097731,85.07735007,0,22.23,1,69.59549706,1.4,1.7,77.53236937,8.106137917,0.039520102,262.8407989,-19.65648114,0,2234.587551
68.78680752,15.80181136,295.25,16.42350486,-0.125594723,1,4.2,3775.089806,102.1971262,40.40123017,17.52453663,315.4416593,83.48003008,85.08143289,0,22.23,1,69.59549706,1.4,1.7,78.16886622,8.11112152,0.039890742,263.0870668,-19.68278617,0,2234.584537
68.78115293,15.81489526,295.5,16.42080479,-0.120049866,1,4.2,3774.779476,102.2070568,40.4018345,17.52165555,315.3897998,83.42202787,85.0853348,0,22.23,1,69.59549706,1.4,1.7,78.80581095,8.116149696,0.040244049,263.3334382,-19.70633726,0,2234.581656
68.77574665,15.82798024,295.75,16.41822351,-0.114768442,1,4.2,3774.482774,102.2165512,40.40241167,17.51890121,315.3402218,83.36680719,85.08906447,0,22.23,1,69.59549706,1.4,1.7,79.44320464,8.121220341,0.040580631,263.5798823,-19.72713343,0,2234.578901
68.77057702,15.84106625,296,16.4157554,-0.109736222,1,4.2,3774.199059,102.2256301,40.40296304,17.51626764,315.2928176,83.31421564,85.09263006,0,22.23,1,69.59549706,1.4,1.7,80.0810483,8.126331425,0.040901051,263.8263685,-19.74517403,0,2234.576268
68.76563297,15.85415324,296.25,16.41339516,-0.104939908,1,4.2,3773.927725,102.2343128,40.40348984,17.51374918,315.2474852,83.26411094,85.09603932,0,22.23,1,69.59549706,1.4,1.7,80.71934291,8.131480983,0.041205833,264.072866,-19.76045877,0,2234.573749
68.76090402,15.86724118,296.5,16.41113777,-0.100367055,1,4.2,3773.668195,102.2426178,40.40399325,17.51134045,315.2041281,83.21636012,85.09929956,0,22.23,1,69.59549706,1.4,1.7,81.35808938,8.136667109,0.041495461,264.3193443,-19.77298769,0,2234.57134
68.75638023,15.88033001,296.75,16.40897846,-0.096006001,1,4.2,3773.419925,102.2505624,40.40447441,17.50903638,315.1626548,83.17083874,85.10241773,0,22.23,1,69.59549706,1.4,1.7,81.99728856,8.141887954,0.041770386,264.5657726,-19.78276117,0,2234.569036
68.75205219,15.8934197,297,16.40691272,-0.091845813,1,4.2,3773.182398,102.2581633,40.40493436,17.50683215,315.1229787,83.12743021,85.10540041,0,22.23,1,69.59549706,1.4,1.7,82.63694127,8.147141722,0.042031027,264.8121202,-19.78977996,0,2234.566832
68.74791095,15.90651022,297.25,16.40493626,-0.087876221,1,4.2,3772.955122,102.2654361,40.4053741,17.50472318,315.0850173,83.08602517,85.10825382,0,22.23,1,69.59549706,1.4,1.7,83.27704825,8.152426665,0.042277772,265.0583565,-19.79404511,0,2234.564723
68.74394801,15.91960153,297.5,16.403045,-0.084087575,1,4.2,3772.737632,102.2723958,40.40579458,17.50270514,315.0486925,83.04652097,85.1109839,0,22.23,1,69.59549706,1.4,1.7,83.9176102,8.157741081,0.042510984,265.3044508,-19.79555803,0,2234.562705
68.74015531,15.93269359,297.75,16.40123509,-0.080470796,1,4.2,3772.529485,102.2790565,40.40619671,17.5007739,315.0139301,83.00882112,85.11359626,0,22.23,1,69.59549706,1.4,1.7,84.55862777,8.163083309,0.042731,265.5503725,-19.79432047,0,2234.560774
68.73652517,15.94578637,298,16.39950286,-0.077017337,1,4.2,3772.330259,102.2854317,40.40658133,17.49892553,314.9806595,82.97283486,85.11609625,0,22.23,1,69.59549706,1.4,1.7,85.20010152,8.16845173,0.042938134,265.796091,-19.79033454,0,2234.558926
68.73305031,15.95887985,298.25,16.3978448,-0.073719142,1,4.2,3772.139555,102.2915342,40.40694924,17.49715631,314.9488136,82.93847675,85.11848893,0,22.23,1,69.59549706,1.4,1.7,85.84203199,8.173844759,0.04313268,266.0415756,-19.78360266,0,2234.557156
68.72972378,15.97197399,298.5,16.3962576,-0.070568614,1,4.2,3771.956992,102.2973763,40.40730123,17.49546271,314.9183287,82.90566628,85.12077913,0,22.23,1,69.59549706,1.4,1.7,86.48441964,8.179260847,0.043314911,266.2867959,-19.7741276,0,2234.555463
68.72653899,15.98506876,298.75,16.3947381,-0.067558581,1,4.2,3771.782208,102.3029694,40.407638,17.49384134,314.8891441,82.87432752,85.12297144,0,22.23,1,69.59549706,1.4,1.7,87.12726488,8.184698477,0.043485083,266.5317213,-19.76191248,0,2234.553841
68.72348965,15.99816414,299,16.39328329,-0.064682272,1,4.2,3771.614857,102.3083246,40.40796026,17.492289,314.861202,82.84438882,85.12507023,0,22.23,1,69.59549706,1.4,1.7,87.77056806,8.19015616,0.043643433,266.7763213,-19.74696075,0,2234.552289
68.72056978,16.01126009,299.25,16.39189031,-0.061933283,1,4.2,3771.454611,102.3134524,40.40826867,17.49080263,314.8344474,82.81578252,85.12707965,0,22.23,1,69.59549706,1.4,1.7,88.41432948,8.195632437,0.043790184,267.0205654,-19.7292762,0,2234.550803
68.71777367,16.02435661,299.5,16.39055642,-0.05930556,1,4.2,3771.301158,102.3183629,40.40856384,17.48937933,314.8088279,82.78844465,85.12900365,0,22.23,1,69.59549706,1.4,1.7,89.05854935,8.201125876,0.043925545,267.2644233,-19.70886297,0,2234.549379
68.7150959,16.03745366,299.75,16.38927905,-0.056793372,1,4.2,3771.154199,102.3230656,40.40884636,17.48801631,314.7842936,82.76231476,85.13084601,0,22.23,1,69.59549706,1.4,1.7,89.70322785,8.206635067,0.044049708,267.5078646,-19.68572553,0,2234.548016
68.71253128,16.05055122,300,16.38805569,-0.054391294,1,4.2,3771.01345,102.3275696,40.40911682,17.48671095,314.760797,82.73733561,85.13261032,0,22.23,1,69.59549706,1.4,1.7,90.34836509,8.212158625,0.044162857,267.750859,-19.65986868,0,2234.546711
68.71007489,16.06364926,300.25,16.386884,-0.052094183,1,4.2,3770.878641,102.3318835,40.40937574,17.48546071,314.7382927,82.71345303,85.13429999,0,22.23,1,69.59549706,1.4,1.7,90.99396112,8.217695185,0.04426516,267.9933763,-19.63129756,0,2234.545461
68.707722,16.07674778,300.5,16.38576173,-0.049897167,1,4.2,3770.749512,102.3360156,40.40962363,17.4842632,314.7167375,82.69061568,85.13591829,0,22.23,1,69.59549706,1.4,1.7,91.64001591,8.223243402,0.044356777,268.2353862,-19.60001766,0,2234.544263
68.70546814,16.08984674,300.75,16.38468672,-0.04779562,1,4.2,3770.625818,102.3399738,40.40986098,17.48311612,314.6960902,82.66877492,85.13746833,0,22.23,1,69.59549706,1.4,1.7,92.28652939,8.228801951,0.044437857,268.4768586,-19.5660348,0,2234.543116
68.70330901,16.10294614,301,16.38365693,-0.045785158,1,4.2,3770.507323,102.3437657,40.41008827,17.48201729,314.6763113,82.64788461,85.13895307,0,22.23,1,69.59549706,1.4,1.7,92.93350141,8.234369524,0.044508539,268.7177634,-19.52935512,0,2234.542017
68.70124053,16.11604594,301.25,16.38267041,-0.043861614,1,4.2,3770.393802,102.3473983,40.41030592,17.48096463,314.6573634,82.62790098,85.14037535,0,22.23,1,69.59549706,1.4,1.7,93.58093178,8.22322673,-0.089075415,268.9580708,-19.48998512,0,2234.540965
68.69925879,16.12914614,301.5,16.38172528,-0.042021032,1,4.2,3770.285042,102.3508786,40.41051436,17.47995614,314.6392105,82.60878246,85.14173787,0,22.23,1,69.59549706,1.4,1.7,94.22882023,8.212518623,-0.08559796,269.1977507,-19.4479316,0,2234.539956
68.53343913,16.14232687,301.75,16.30273945,-5.308881637,1,4.2,3761.184691,102.6420899,40.42767482,17.39567511,313.1221519,82.59048961,0,26.9910555,22.23,1,69.59549706,1.7,1.4,94.87716641,8.184546123,-0.222239181,269.4367733,-19.40320174,0,2234.455675
68.28152947,16.15555976,302,16.18311114,-5.650936382,1,4.2,3747.359634,103.0844917,40.45268253,17.26802692,310.8244845,82.57298492,0,29.54245635,22.23,1,69.59549706,1.7,1.4,95.52596993,8.156139971,-0.224794747,269.6751089,-19.355803,0,2234.328027
68.01232778,16.16884855,302.25,16.05575802,-5.979736039,1,4.2,3732.585571,103.5572617,40.47799096,17.13213604,308.3784487,82.55623277,0,32.00306888,22.23,1,69.59549706,1.7,1.4,96.17523032,8.126224005,-0.235747031,269.9127277,-19.3057432,0,2234.192136
67.72625935,16.18219698,302.5,15.92097698,-6.297007518,1,4.2,3716.885846,104.0596529,40.50328185,16.98831928,305.789747,82.54019927,0,34.3852181,22.23,1,69.59549706,1.7,1.4,96.82494706,8.094458404,-0.249204291,270.1496002,-19.2530305,0,2234.048319
67.42366076,16.19560884,302.75,15.77902606,-6.60401192,1,4.2,3700.278928,104.5910743,40.52823628,16.83685197,303.0633354,82.5248522,0,36.69788109,22.23,1,69.59549706,1.7,1.4,97.47511954,11.17277809,24.03551453,270.385697,-19.19767336,0,2233.896852
67.10480133,16.20908797,303,15.63013488,-6.901696899,1,4.2,3682.779599,105.1510528,40.55253167,16.67797912,300.2036241,82.51016089,0,38.94778309,22.23,1,69.59549706,1.7,1.4,98.1257471,3.431904657,-60.13908062,270.6209885,-19.13968058,0,2233.737979
66.76989745,16.22258192,303.25,15.47451172,-1.509879206,1,4.2,3664.399734,105.7392085,40.5758397,16.51192298,297.2146137,82.49609615,0,0,22.23,1,69.59549706,1.7,1.4,99.53000616,3.953672496,4.049177227,270.8554456,-19.07906129,0,2233.571923
66.6965502,16.23607587,303.5,-16.800932,0,1,4.2,3660.374363,105.8680204,40.58064217,16.47566596,296.5619872,0,15.57874965,0,-20.43,1,66.6965502,1.7,1.4,98.80765272,-4.622298998,-66.55379252,271.0925974,-19.0115036,0,2233.535666
66.62320295,16.24956982,303.75,-16.76399982,-1.509879206,1,4.2,3656.348991,105.9968323,40.58533603,16.43944878,295.9100781,100,86.50684164,0,-20.43,1,66.6965502,1.4,1.7,98.0858459,-7.474177017,-22.13198797,271.3307583,-18.94689324,0,2233.499449
66.57212824,16.26307863,304,-16.73830642,-1.050234663,1,4.2,3653.545959,106.0865293,40.58854042,16.41425281,295.4565506,95.0452277,86.53891306,0,-20.43,1,66.6965502,1.4,1.7,97.36458677,-8.41505434,-7.29364494,271.569892,-18.88524245,0,2233.474253
66.52781856,16.2765978,304.25,-16.71603217,-0.910429049,1,4.2,3651.114199,106.1643456,40.59127772,16.39240979,295.0633761,93.55590084,86.56667978,0,-20.43,1,66.6965502,1.4,1.7,96.64387633,-8.720136266,-2.363170348,271.8099618,-18.826563,0,2233.45241
66.48831129,16.29012598,304.5,-16.69618457,-0.811213731,1,4.2,3648.946,106.233728,40.59368493,16.37294644,294.7130359,92.50492494,86.59139271,0,-20.43,1,66.6965502,1.4,1.7,95.92371547,-8.813754361,-0.724684867,272.0509309,-18.77086625,0,2233.432946
66.45257995,16.30366219,304.75,-16.67824407,-0.733245685,1,4.2,3646.985028,106.2964791,40.59583492,16.35535327,294.3963588,91.68272717,86.61370775,0,-20.43,1,66.6965502,1.4,1.7,95.20410498,-8.837235954,-0.181659854,272.2927625,-18.71816305,0,2233.415353
66.41996865,16.31720568,305,-16.66187854,-0.668859714,1,4.2,3645.195286,106.3537508,40.59777469,16.33930457,294.1074823,91.00633883,86.63404453,0,-20.43,1,66.6965502,1.4,1.7,94.48504556,-8.837624032,-0.003000664,272.5354195,-18.66846384,0,2233.399305
66.39001348,16.33075582,305.25,-16.64685304,-0.614080727,1,4.2,3643.551316,106.4063579,40.59953755,16.32456996,293.8422593,90.43278326,86.65269994,0,-20.43,1,66.6965502,1.4,1.7,93.7665378,-8.830555182,0.054630297,272.7788647,-18.62177858,0,2233.38457
66.36236528,16.34431208,305.5,-16.63299072,-0.566532128,1,4.2,3642.033955,106.4549134,40.60114857,16.31097602,293.5975684,89.93639972,86.66989744,0,-20.43,1,66.6965502,1.4,1.7,93.04858221,-8.821209145,0.072196538,273.0230609,-18.57811676,0,2233.370976
66.33674991,16.35787398,305.75,-16.62015278,-0.524659367,1,4.2,3640.628158,106.499899,40.60262737,16.29838663,293.3709593,89.50042752,86.68581238,0,-20.43,1,66.6965502,1.4,1.7,92.33117918,-8.81128753,0.076610861,273.2679708,-18.53748745,0,2233.358387
66.31294544,16.37144112,306,-16.60822687,-0.48738011,1,4.2,3639.321744,106.5417042,40.60398975,16.2866916,293.1604488,89.1132152,86.70058659,0,-20.43,1,66.6965502,1.4,1.7,91.61432904,-8.801337638,0.076799542,273.5135567,-18.4998992,0,2233.346692
66.29076797,16.38501313,306.25,-16.59711994,-0.45390531,1,4.2,3638.104622,106.5806521,40.60524873,16.2757997,292.9643945,88.76628237,86.71433749,0,-20.43,1,66.6965502,1.4,1.7,90.89803199,-8.791525636,0.075708054,273.7597811,-18.46536015,0,2233.3358
66.27006237,16.39858968,306.5,-16.5867535,-0.423639012,1,4.2,3636.968277,106.6170151,40.60641518,16.26563395,292.7814111,88.45323469,86.72716403,0,-20.43,1,66.6965502,1.4,1.7,90.18228816,-8.78189335,0.074296525,274.0066062,-18.43387794,0,2233.325634
66.2506958,16.41217048,306.75,-16.57706039,-0.396118283,1,4.2,3635.905421,106.6510265,40.60749837,16.2561285,292.610313,88.16911371,86.7391508,0,-20.43,1,66.6965502,1.4,1.7,89.46709757,-8.772443252,0.0728685,274.2539944,-18.40545977,0,2233.316128
66.23255321,16.42575524,307,-16.56798245,-0.370975215,1,4.2,3634.909737,106.6828884,40.60850623,16.24722631,292.4500736,87.90998572,86.75037103,0,-20.43,1,66.6965502,1.4,1.7,88.75246016,-8.763166337,0.071512197,274.5019077,-18.38011233,0,2233.307226
66.21553387,16.43934372,307.25,-16.55946882,-0.347911833,1,4.2,3633.975698,106.7127777,40.60944565,16.2388775,292.299795,87.67267049,86.76088868,0,-20.43,1,66.6965502,1.4,1.7,88.03837578,-8.754051106,0.070246597,274.7503081,-18.3578419,0,2233.298878
66.19954891,16.4529357,307.5,-16.55147461,-0.326682921,1,4.2,3633.098427,106.7408503,40.61032265,16.23103806,292.158685,87.45455561,86.77076015,0,-20.43,1,66.6965502,1.4,1.7,87.32484419,-8.745086313,0.069069489,274.9991576,-18.33865424,0,2233.291038
66.18451932,16.46653096,307.75,-16.54395994,-0.307083918,1,4.2,3632.273588,106.7672452,40.61114253,16.22366888,292.0260398,87.25346573,86.78003549,0,-20.43,1,66.6965502,1.4,1.7,86.61186504,-8.736261702,0.067973041,275.2484182,-18.32255468,0,2233.283669
66.17037443,16.48012931,308,-16.53688918,-0.288942159,1,4.2,3631.497302,106.7920863,40.61190999,16.21673501,291.9012302,87.06756802,86.78875941,0,-20.43,1,66.6965502,1.4,1.7,85.89943791,-8.727568107,0.066948668,275.4980516,-18.30954804,0,2233.276735
66.15705068,16.49373056,308.25,-16.53023028,-0.272110403,1,4.2,3630.766081,106.8154854,40.6126292,16.21020502,291.7836903,86.89530238,86.79697208,0,-20.43,1,66.6965502,1.4,1.7,85.18756231,-8.718997371,0.065988435,275.7480196,-18.2996387,0,2233.270205
66.14449062,16.50733455,308.5,-16.52395427,-0.256461954,1,4.2,3630.076772,106.8375433,40.6133039,16.20405051,291.6729093,86.73532876,86.80470974,0,-20.43,1,66.6965502,1.4,1.7,84.47623762,-8.710542229,0.065085337,275.9982841,-18.29283055,0,2233.264051
66.13264211,16.52094113,308.75,-16.5180349,-0.241886919,1,4.2,3629.426514,106.8583515,40.61393747,16.19824575,291.5684235,86.58648696,86.81200524,0,-20.43,1,66.6965502,1.4,1.7,83.76546317,-8.702196193,0.064233271,276.2488065,-18.28912702,0,2233.258246
66.12145765,16.53455014,309,-16.51244827,-0.228289308,1,4.2,3628.8127,106.8779936,40.61453292,16.19276727,291.4698108,86.44776527,86.81888848,0,-20.43,1,66.6965502,1.4,1.7,83.05523818,-8.693953452,0.063426919,276.4995486,-18.28853106,0,2233.252767
66.11089384,16.54816146,309.25,-16.50717251,-0.215584731,1,4.2,3628.232947,106.8965457,40.61509301,16.18759365,291.3766857,86.31827584,86.82538675,0,-20.43,1,66.6965502,1.4,1.7,82.34556181,-8.685808789,0.062661629,276.7504721,-18.29104514,0,2233.247594
66.10091087,16.56177495,309.5,-16.5021876,-0.203698578,1,4.2,3627.685072,106.9140777,40.61562024,16.18270525,291.2886945,86.19723503,86.83152502,0,-20.43,1,66.6965502,1.4,1.7,81.63643312,-8.661418681,0.187617289,277.0015384,-18.29667126,0,2233.242705
66.09147213,16.57539049,309.75,-16.49747515,-0.19256454,1,4.2,3627.167064,106.9306539,40.61611687,16.17808403,291.2055126,86.08394753,86.83732626,0,-20.43,1,66.6965502,1.4,1.7,80.92785109,-8.637258751,0.185818617,277.2527091,-18.30541095,0,2233.238084
65.95304719,16.58908545,310,-16.42844142,-4.774877869,1,4.2,3619.570163,107.1737548,40.62319372,16.11038679,289.9869623,85.9777935,0,23.87954013,-20.43,1,66.6965502,1.7,1.4,80.21981462,-8.596043503,0.315156281,277.5039459,-18.31726527,0,2233.170387
65.71763696,16.60283383,310.25,-16.31137265,-5.160235633,1,4.2,3606.650611,107.5871805,40.63434062,15.99558447,287.9205205,85.87821797,0,26.73831861,-20.43,1,66.6965502,1.7,1.4,79.51232254,-8.5539595,0.320548667,277.7552101,-18.33223479,0,2233.055584
65.4622353,16.61664016,310.5,-16.18483564,-5.527885603,1,4.2,3592.633908,108.0357149,40.64516892,15.87149723,285.6869501,85.78472211,0,29.47461558,-20.43,1,66.6965502,1.7,1.4,78.80537358,-8.509983665,0.333552672,278.0064634,-18.35031961,0,2232.931497
65.18748395,16.63050896,310.75,-16.0492621,-5.880773254,1,4.2,3577.555275,108.5182312,40.65534744,15.73854838,283.2938709,85.69685588,0,32.1095302,-20.43,1,66.6965502,1.7,1.4,78.0989664,-8.46381343,0.348619657,278.2576673,-18.37151935,0,2232.798548
64.89387062,16.64444478,311,-15.90501156,-6.220916393,1,4.2,3561.441478,109.0338727,40.6645404,15.59709053,280.7476296,85.61421192,0,34.65748367,-20.43,1,66.6965502,1.7,1.4,77.3930996,-8.415378731,0.363959184,278.5087833,-18.39583319,0,2232.657091
64.58177376,16.65845224,311.25,-15.75239413,-6.549756456,1,4.2,3544.313285,109.5819749,40.67240408,15.44742778,278.0537001,85.53642038,0,37.12875023,-20.43,1,66.6965502,1.7,1.4,76.68777168,-8.364681101,0.379015501,278.759773,-18.42325978,0,2232.507428
64.2514902,16.67253603,311.5,-15.59168462,-6.868356145,1,4.2,3526.186988,110.1620164,40.67858457,15.2898296,275.2169328,85.46314446,0,39.53088035,-20.43,1,66.6965502,1.7,1.4,75.98298107,-8.311741215,0.393633524,279.0105979,-18.45379733,0,2232.34983
63.90325325,16.68670095,311.75,-15.42313174,-7.177518237,1,4.2,3507.075391,110.7735875,40.68271617,15.12453991,272.2417184,85.39407667,0,41.86955578,-20.43,1,66.6965502,1.7,1.4,75.27872613,-8.25658222,0.407784609,279.2612197,-18.48744357,0,2232.18454
63.53724495,16.70095192,312,-15.24696455,-7.477860829,1,4.2,3486.988484,111.4163685,40.6844201,14.95178332,269.1320997,85.32893562,0,44.14913087,-20.43,1,66.6965502,1.7,1.4,74.57500514,-8.199224755,0.421477312,279.5116,-18.52419576,0,2232.011783
63.15360463,16.71529399,312.25,-15.06339691,-7.769867054,1,4.2,3465.933914,112.0901148,40.68330339,14.77176955,265.8918518,85.26746314,0,46.37298998,-20.43,1,66.6965502,1.7,1.4,73.87181632,-8.139685703,0.434728994,279.7617003,-18.56405068,0,2231.83177
62.75243503,16.72973238,312.5,-14.87263081,-8.053919087,1,4.2,3443.917319,112.7946458,40.67895794,14.58469667,262.5245401,85.20942192,0,48.54379192,-20.43,1,66.6965502,1.7,1.4,73.16915781,-8.077978076,0.447557261,280.0114825,-18.60700462,0,2231.644697
62.33380669,16.74427249,312.75,-14.67485881,-8.33032211,1,4.2,3420.942571,113.5298377,40.67095953,14.39075354,259.0335638,85.15459339,0,50.66364208,-20.43,1,66.6965502,1.7,1.4,72.46702766,-8.014111186,0.459977738,280.2609084,-18.65305344,0,2231.450754
61.89776113,16.7589199,313,-14.47026595,-8.599321624,1,4.2,3397.011949,114.2956176,40.6588669,14.19012161,255.4221889,85.10277581,0,52.73421671,-20.43,1,66.6965502,1.7,1.4,71.76542389,-7.948090858,0.472003787,280.5099396,-18.70219249,0,2231.250122
61.44431312,16.77368042,313.25,-14.25903119,-8.861116224,1,4.2,3372.126261,115.0919596,40.64222072,13.98297635,251.6935743,85.05378272,0,54.75685468,-20.43,1,66.6965502,1.7,1.4,71.06434442,-7.879919589,0.483646744,280.7585381,-18.75441666,0,2231.042976
60.97345218,16.78856011,313.5,-14.04132853,-9.11586722,1,4.2,3346.284935,115.9188821,40.6205426,13.76948841,247.8507914,85.00744144,0,56.73262645,-20.43,1,66.6965502,1.7,1.4,70.36378711,-7.809596668,0.49491627,281.0066658,-18.80972037,0,2230.829488
60.48514368,16.80356528,313.75,-13.81732794,-9.36370599,1,4.2,3319.486069,116.7764458,40.59333392,13.54982447,243.8968404,84.96359186,0,58.66238685,-20.43,1,66.6965502,1.7,1.4,69.66374975,-7.737118227,0.505820649,281.2542848,-18.86809759,0,2230.609824
59.9793293,16.81870254,314,-13.58719605,-9.604739688,1,4.2,3291.726463,117.6647532,40.56007459,13.32414794,239.8346629,84.92208528,0,60.54681602,-20.43,1,66.6965502,1.7,1.4,68.96423008,-7.662477258,0.516367064,281.5013571,-18.92954178,0,2230.384148
59.45592721,16.83397883,314.25,-13.35109679,-9.839055743,1,4.2,3263.001625,118.583948,40.52022173,13.09261956,235.667152,84.88278341,0,62.38645168,-20.43,1,66.6965502,1.7,1.4,68.26522576,-7.585663573,0.5265618,281.7478448,-18.99404596,0,2230.15262
58.91483188,16.84940143,314.5,-13.10919179,-10.06672543,1,4.2,3233.305764,119.5342156,40.47320812,12.85539783,231.397161,84.84555749,0,64.18171469,-20.43,1,66.6965502,1.7,1.4,67.56673438,-7.506663731,0.536410419,281.9937103,-19.06160269,0,2229.915398
58.35591354,16.86497802,314.75,-12.86164079,-10.28780675,1,4.2,3202.631758,120.5157837,40.41844055,12.61263942,227.0275096,84.8102875,0,65.93292978,-20.43,1,66.6965502,1.7,1.4,66.86875348,-7.425460918,0.545917904,282.2389159,-19.13220405,0,2229.672639
57.77901736,16.8807167,315,-12.60860197,-10.50234676,1,4.2,3170.971111,121.5289245,40.35529791,12.36449944,222.5609898,84.77686141,0,67.64034226,-20.43,1,66.6965502,1.7,1.4,66.17128053,-7.34203479,0.555088766,282.4834241,-19.20584166,0,2229.424499
57.18396235,16.89662604,315.25,-12.35023216,-10.71038352,1,4.2,3138.313887,122.5739556,40.28312909,12.11113167,218.00037,84.74517457,0,69.30413179,-20.43,1,66.6965502,1.7,1.4,65.47431295,-7.256361277,0.563927157,282.7271973,-19.28250666,0,2229.171132
56.57053984,16.91271513,315.5,-12.08668707,-10.91194761,1,4.2,3104.648638,123.6512436,40.20125059,11.85268881,213.3483985,84.7151291,0,70.92442377,-20.43,1,66.6965502,1.7,1.4,64.77784809,-7.168412332,0.572436933,282.9701983,-19.36218977,0,2228.912689
55.93851176,16.92899364,315.75,-11.81812141,-11.10706351,1,4.2,3069.962295,124.7612066,40.10894379,11.58932258,208.6078065,84.68663338,0,72.50129877,-20.43,1,66.6965502,1.7,1.4,64.08188323,-7.078155646,0.580621746,283.21239,-19.44488121,0,2228.649323
55.28760848,16.94547187,316,-11.54468907,-11.29575069,1,4.2,3034.240062,125.904318,40.00545195,11.32118389,203.7813101,84.65960158,0,74.0348005,-20.43,1,66.6965502,1.7,1.4,63.38641561,-6.985554294,0.588485091,283.453735,-19.53057075,0,2228.381184
54.61752628,16.96216081,316.25,-11.26654315,-11.47802451,1,4.2,2997.465271,127.1343406,39.906685,11.04842288,198.8716118,84.63395321,0,75.5249425,-20.43,1,66.6965502,1.7,1.4,62.69144241,-6.89056633,0.596030375,283.6941967,-19.61924772,0,2228.108423
53.92792437,16.97907225,316.5,-10.98383605,-11.65389704,1,4.2,2959.619219,129.1401814,40.02449389,10.77118899,193.8814018,84.60961273,0,76.97171384,-20.43,1,66.6965502,1.7,1.4,61.99696074,-6.79314431,0.603260966,283.933738,-19.71090097,0,2227.831189
