elapsedDistance,brakePosition,engineSpeed,torque
10384.962483248017,0.0,2384.977467,100.0
10385.462387679328,0.0,2386.31284,100.0
10385.962292110638,0.0,2387.596474,100.0
10386.46219654195,0.0,2388.829919,100.0
10386.962100973262,0.0,2395.398115,100.0
10387.462005404574,0.0,2407.274239,100.0
10387.961909835885,0.0,2419.066776,100.0
10388.461814267197,0.0,2430.777001,100.0
10388.961718698507,0.0,2442.406156,100.0
10389.461623129819,0.0,2453.955451,100.0
10389.96152756113,0.0,2465.426063,100.0
10390.461431992442,0.0,2476.819143,100.0
10390.961336423754,0.0,2488.135811,100.0
10391.461240855064,0.0,2499.377159,100.0
10391.961145286376,0.0,2510.544254,100.0
10392.461049717687,0.0,2521.638136,100.0
10392.960954148999,0.0,2532.659822,100.0
10393.46085858031,0.0,2543.610302,100.0
10393.96076301162,100.0,2543.966242,100.0
10394.460667442932,100.0,2510.202447,100.0
10394.960571874244,100.0,2476.049386,100.0
10395.460476305556,0.0,2456.898189,100.0
10395.960380736868,0.0,2454.051393,100.0
10396.460285168178,0.0,2451.639109,100.0
10396.96018959949,0.0,2449.512477,100.0
10397.460094030801,0.0,2447.604097,100.0
10397.959998462113,0.0,2445.873139,100.0
10398.459902893424,0.0,2444.291558,100.0
10398.959807324734,0.0,2442.838638,100.0
10399.459711756046,0.0,2441.498331,100.0
10399.959616187358,0.0,2440.257772,100.0
10400.45952061867,0.0,2439.10639,100.0
10400.959425049981,0.0,2438.035322,100.0
10401.459329481291,0.0,2437.037024,100.0
10401.959233912603,0.0,2436.104989,100.0
10402.459138343915,0.0,2435.233548,100.0
10402.959042775226,0.0,2434.417719,100.0
10403.458947206538,0.0,2433.653085,100.0
10403.958851637848,0.0,2432.93571,100.0
10404.45875606916,0.0,2432.262065,100.0
10404.958660500472,0.0,2431.62897,100.0
10405.458564931783,0.0,2431.033544,100.0
10405.958469363095,0.0,2430.473174,100.0
10406.458373794405,0.0,2429.945474,100.0
10406.958278225717,0.0,2429.448264,100.0
10407.458182657028,0.0,2428.979542,100.0
10407.95808708834,0.0,2428.53747,100.0
10408.457991519652,0.0,2428.120353,100.0
10408.957895950962,0.0,2427.726626,100.0
10409.457800382273,0.0,2427.35484,100.0
10409.957704813585,0.0,2439.007619,100.0
10410.457609244897,0.0,2450.580186,100.0
10410.957513676209,0.0,2462.073729,100.0
10411.45741810752,0.0,2473.489405,100.0
10411.95732253883,0.0,2484.828344,100.0
10412.457226970142,0.0,2496.091646,100.0
10412.957131401454,0.0,2507.280385,100.0
10413.457035832766,0.0,2518.39561,100.0
10413.956940264077,0.0,2529.438342,100.0
10414.456844695387,0.0,2540.409581,100.0
10414.956749126699,0.0,2551.310302,100.0
10415.45665355801,0.0,2562.141458,100.0
10415.956557989322,0.0,2572.903978,100.0
10416.456462420634,0.0,2583.598772,100.0
10416.956366851944,0.0,2594.22673,100.0
10417.456271283256,0.0,2604.788719,100.0
10417.956175714568,0.0,2615.285591,100.0
10418.45608014588,0.0,2625.718174,100.0
10418.955984577191,0.0,2636.087284,100.0
10419.4558890085,0.0,2646.393714,100.0
10419.955793439813,100.0,2633.749598,100.0
10420.455697871124,0.0,2615.429765,100.0
10420.955602302436,0.0,2612.413243,100.0
10421.455506733748,0.0,2609.809728,100.0
10421.955411165058,0.0,2607.480884,100.0
10422.45531559637,0.0,2605.364009,100.0
10422.955220027681,0.0,2603.42104,100.0
10423.455124458993,0.0,2601.625771,100.0
10423.955028890305,0.0,2599.958787,100.0
10424.454933321615,0.0,2598.405006,100.0
10424.954837752926,0.0,2596.952301,100.0
10425.454742184238,0.0,2595.590671,100.0
10425.95464661555,0.0,2594.311704,100.0
10426.454551046862,0.0,2593.108214,100.0
10426.954455478171,0.0,2591.97398,100.0
10427.454359909483,0.0,2590.903561,100.0
10427.954264340795,0.0,2589.892156,100.0
10428.454168772107,0.0,2588.935491,100.0
10428.954073203418,0.0,2588.029742,100.0
10429.453977634728,0.0,2587.171465,100.0
10429.95388206604,0.0,2586.357541,100.0
10430.453786497352,0.0,2585.585136,100.0
10430.953690928663,0.0,2584.851661,100.0
10431.453595359975,0.0,2584.154746,100.0
10431.953499791285,0.0,2583.492211,100.0
10432.453404222597,0.0,2582.862048,100.0
10432.953308653909,0.0,2582.262402,100.0
10433.45321308522,0.0,2592.898686,100.0
10433.953117516532,0.0,2603.468894,100.0
10434.453021947844,0.0,2613.973879,100.0
10434.952926379154,0.0,2624.414473,100.0
10435.452830810465,0.0,2634.791492,100.0
10435.952735241777,0.0,2645.105733,100.0
10436.452639673089,0.0,2655.357977,100.0
10436.9525441044,0.0,2665.548988,100.0
10437.45244853571,0.0,2675.679514,100.0
10437.952352967022,0.0,2685.750287,100.0
10438.452257398334,0.0,2695.762025,100.0
10438.952161829646,0.0,2705.71543,100.0
10439.452066260958,0.0,2715.611191,100.0
10439.951970692267,0.0,2725.449982,100.0
10440.45187512358,0.0,2735.232465,100.0
10440.95177955489,0.0,2744.959287,100.0
10441.451683986203,0.0,2754.631084,100.0
10441.951588417514,0.0,2764.248479,100.0
10442.451492848824,0.0,2773.812083,100.0
10442.951397280136,0.0,2783.322496,100.0
10443.451301711448,0.0,2792.780304,100.0
10443.95120614276,0.0,2802.186087,100.0
10444.451110574071,0.0,2811.540408,100.0
10444.951015005381,0.0,2820.843825,100.0
10445.450919436693,0.0,2825.684707,100.0
10445.950823868005,0.0,2830.469246,100.0
10446.450728299316,0.0,2835.197917,100.0
10446.950632730628,0.0,2839.871197,100.0
10447.450537161938,0.0,2844.489554,100.0
10447.95044159325,0.0,2849.053457,100.0
10448.450346024561,0.0,2853.563369,100.0
10448.950250455873,0.0,2858.019751,100.0
10449.450154887185,0.0,2862.423062,100.0
10449.950059318495,0.0,2866.773756,100.0
10450.449963749807,0.0,2871.072285,100.0
10450.949868181118,0.0,2875.319098,100.0
10451.44977261243,0.0,2879.514642,100.0
10451.949677043742,0.0,2883.65936,100.0
10452.449581475052,0.0,2887.753694,100.0
10452.949485906363,0.0,2891.798081,100.0
10453.449390337675,0.0,2895.792958,100.0
10453.949294768987,0.0,2899.738757,100.0
10454.449199200299,0.0,2903.635911,100.0
10454.94910363161,0.0,2909.975235,100.0
10455.44900806292,0.0,2918.758898,100.0
10455.948912494232,0.0,2927.497538,100.0
10456.448816925544,0.0,2936.191598,100.0
10456.948721356855,0.0,2944.841512,100.0
10457.448625788167,0.0,2953.447709,100.0
10457.948530219477,0.0,2962.010609,100.0
10458.448434650789,0.0,2970.530628,100.0
10458.9483390821,0.0,2979.008171,100.0
10459.448243513412,0.0,2987.443641,100.0
10459.948147944724,0.0,2995.837431,100.0
10460.448052376034,0.0,3004.189931,100.0
10460.947956807346,0.0,3012.501521,100.0
10461.447861238657,0.0,3020.772578,100.0
10461.94776566997,0.0,3029.003472,100.0
10462.44767010128,0.0,3037.194569,100.0
10462.94757453259,0.0,3045.346226,100.0
10463.447478963903,0.0,3053.458798,100.0
10463.947383395214,0.0,3061.532632,100.0
10464.447287826526,0.0,3069.568072,100.0
10464.947192257838,0.0,3077.565456,100.0
10465.447096689148,0.0,3085.525115,100.0
10465.94700112046,0.0,3093.447379,100.0
10466.446905551771,0.0,3101.332569,100.0
10466.946809983083,0.0,3109.181006,100.0
10467.446714414395,0.0,3116.993002,100.0
10467.946618845705,0.0,3124.768866,100.0
10468.446523277016,0.0,3132.508904,100.0
10468.946427708328,0.0,3140.213417,100.0
10469.44633213964,0.0,3147.882699,100.0
10469.946236570951,0.0,3155.517045,100.0
10470.446141002261,0.0,3163.116741,100.0
10470.946045433573,0.0,3170.682072,100.0
10471.445949864885,0.0,3178.213318,100.0
10471.945854296197,0.0,3185.710755,100.0
10472.445758727508,0.0,3193.174656,100.0
10472.945663158818,0.0,3200.605291,100.0
10473.44556759013,0.0,3208.002923,100.0
10473.945472021442,0.0,3215.367816,100.0
10474.445376452753,0.0,3222.700226,100.0
10474.945280884065,0.0,3230.00041,100.0
10475.445185315375,0.0,3237.268619,100.0
10475.945089746687,0.0,3244.505101,100.0
10476.444994177999,0.0,3251.7101,100.0
10476.94489860931,0.0,3258.88386,100.0
10477.444803040622,0.0,3266.026618,100.0
10477.944707471934,0.0,3273.13861,100.0
10478.444611903244,0.0,3280.22007,100.0
10478.944516334555,0.0,3287.271226,100.0
10479.444420765867,0.0,3294.292306,100.0
10479.944325197179,0.0,3301.283534,100.0
10480.44422962849,0.0,3308.245131,100.0
10480.9441340598,0.0,3315.177316,100.0
10481.444038491112,0.0,3322.080305,100.0
10481.943942922424,0.0,3328.95431,100.0
10482.443847353736,0.0,3335.799542,100.0
10482.943751785047,0.0,3342.616211,100.0
10483.443656216357,0.0,3349.40452,100.0
10483.943560647669,0.0,3356.164674,100.0
10484.44346507898,0.0,3362.896873,100.0
10484.943369510293,0.0,3369.601316,100.0
10485.443273941604,0.0,3376.278198,100.0
10485.943178372914,0.0,3382.927713,100.0
10486.443082804226,0.0,3389.550053,100.0
10486.942987235538,0.0,3396.145407,100.0
10487.44289166685,0.0,3402.713963,100.0
10487.942796098161,0.0,3409.255904,100.0
10488.442700529471,0.0,3415.771414,100.0
10488.942604960783,0.0,3422.260674,100.0
10489.442509392095,0.0,3428.723862,100.0
10489.942413823406,0.0,3435.161155,100.0
10490.442318254718,0.0,3441.572727,100.0
10490.942222686028,0.0,3447.958753,100.0
10491.44212711734,0.0,3454.319402,100.0
10491.942031548651,0.0,3460.654843,100.0
10492.441935979963,0.0,3466.965243,100.0
10492.941840411275,0.0,3473.250769,100.0
10493.441744842585,0.0,3479.511583,100.0
10493.941649273896,0.0,3485.747847,100.0
10494.441553705208,0.0,3491.959721,100.0
10494.94145813652,0.0,3498.147364,100.0
10495.441362567832,0.0,3504.310932,100.0
10495.941266999142,0.0,3510.45058,100.0
10496.441171430453,0.0,3516.566461,100.0
10496.941075861765,0.0,3522.658727,100.0
10497.440980293077,0.0,3528.727528,100.0
10497.940884724389,0.0,3534.773013,100.0
10498.440789155698,0.0,3540.795329,100.0
10498.94069358701,0.0,3546.794621,100.0
10499.440598018322,0.0,3552.771033,100.0
10499.940502449634,0.0,3558.724708,100.0
10500.440406880945,0.0,3564.655787,100.0
10500.940311312257,0.0,3570.564409,100.0
10501.440215743567,0.0,3576.450713,100.0
10501.940120174879,0.0,3582.314836,100.0
10502.44002460619,0.0,3588.156913,100.0
10502.939929037502,0.0,3593.977078,100.0
10503.439833468814,0.0,3599.775465,100.0
10503.939737900124,0.0,3605.552204,100.0
10504.439642331436,0.0,3611.307426,100.0
10504.939546762747,0.0,3617.041259,100.0
10505.439451194059,0.0,3622.753833,100.0
10505.93935562537,0.0,3628.445272,100.0
10506.43926005668,0.0,3634.115702,100.0
10506.939164487992,0.0,3639.765248,100.0
10507.439068919304,0.0,3645.394032,100.0
10507.938973350616,0.0,3651.002175,100.0
10508.438877781928,0.0,3656.589799,100.0
10508.938782213238,0.0,3662.157023,100.0
10509.43868664455,0.0,3667.703964,100.0
10509.938591075861,0.0,3673.230741,100.0
10510.438495507173,0.0,3678.737469,100.0
10510.938399938485,0.0,3684.224263,100.0
10511.438304369794,0.0,3689.691237,100.0
10511.938208801106,0.0,3695.138504,100.0
10512.438113232418,0.0,3700.566176,100.0
10512.93801766373,0.0,3705.974364,100.0
10513.437922095041,0.0,3711.363177,100.0
10513.937826526351,0.0,3716.732724,100.0
10514.437730957663,0.0,3722.083113,100.0
10514.937635388975,0.0,3727.414452,100.0
10515.437539820286,0.0,3732.726845,100.0
10515.937444251598,0.0,3738.020398,100.0
10516.437348682908,0.0,3743.295215,100.0
10516.93725311422,0.0,3748.551399,100.0
10517.437157545532,0.0,3753.789052,100.0
10517.937061976843,0.0,3759.008276,100.0
10518.436966408155,100.0,3743.590123,100.0
10518.936870839465,28.14433583,3725.964787,100.0
10519.436775270777,29.96720233,3715.395469,100.0
10519.936679702088,31.72757553,3704.451448,100.0
10520.4365841334,33.4326647,3693.142463,100.0
10520.936488564712,35.08818189,3681.476844,100.0
10521.436392996024,36.69873822,3669.461785,100.0
10521.936297427334,38.26811493,3657.103548,100.0
10522.436201858645,39.79945456,3644.407614,100.0
10522.936106289957,41.29539913,3631.378805,100.0
10523.436010721269,42.75819237,3618.021374,100.0
10523.93591515258,44.18975663,3604.339076,100.0
10524.43581958389,45.59175187,3590.335234,100.0
10524.935724015202,46.96562152,3576.01278,100.0
10525.435628446514,48.31262858,3561.374299,100.0
10525.935532877826,49.63388448,3546.422061,100.0
10526.435437309137,50.93037226,3531.158046,100.0
10526.935341740447,52.2029655,3515.583968,100.0
10527.435246171759,53.45244385,3499.701295,100.0
10527.93515060307,54.67950589,3483.511261,100.0
10528.435055034382,55.88477985,3467.014885,100.0
10528.934959465694,57.06883262,3450.212974,100.0
10529.434863897004,58.23217738,3433.10614,100.0
10529.934768328316,59.37528008,3415.694803,100.0
10530.434672759628,60.49856498,3397.979196,100.0
10530.93457719094,61.60241943,3379.959374,100.0
10531.434481622251,62.68719797,3361.635213,100.0
10531.934386053561,63.75322588,3343.006415,100.0
10532.434290484873,64.80080236,3324.07251,100.0
10532.934194916184,65.8302032,3304.832853,100.0
10533.434099347496,66.84168316,3285.286628,100.0
10533.934003778808,67.83547814,3265.432846,100.0
10534.433908210118,68.81180698,3245.270341,100.0
10534.93381264143,69.77087314,3224.797769,100.0
10535.433717072741,70.71286618,3204.013605,100.0
10535.933621504053,71.63796307,3182.916138,100.0
10536.433525935365,72.54632932,3161.503468,100.0
10536.933430366675,73.43812009,3139.773499,100.0
10537.433334797986,0.0,3126.639735,100.0
10537.933239229298,0.0,3122.657949,100.0
10538.43314366061,0.0,3119.30711,100.0
10538.933048091922,0.0,3116.240604,100.0
10539.432952523232,0.0,3113.387054,100.0
10539.932856954543,0.0,3110.70745,100.0
10540.432761385855,0.0,3108.176215,100.0
10540.932665817167,0.0,3105.774924,100.0
10541.432570248478,0.0,3103.489493,100.0
10541.932474679788,0.0,3101.30872,100.0
10542.4323791111,0.0,3099.223421,100.0
10542.932283542412,0.0,3097.225899,100.0
10543.432187973724,0.0,3095.309586,100.0
10543.932092405035,0.0,3093.468797,100.0
10544.431996836347,0.0,3091.698551,100.0
10544.931901267657,0.0,3089.994441,100.0
10545.431805698969,0.0,3088.352533,100.0
10545.93171013028,0.0,3086.769293,100.0
10546.431614561592,0.0,3085.241522,100.0
10546.931518992904,0.0,3083.766311,100.0
10547.431423424214,0.0,3082.340999,100.0
10547.931327855526,0.0,3080.963142,100.0
10548.431232286837,0.0,3079.63049,100.0
10548.931136718149,0.0,3078.340958,100.0
10549.43104114946,0.0,3077.092613,100.0
10549.93094558077,0.0,3075.883653,100.0
10550.430850012082,0.0,3074.712398,100.0
10550.930754443394,0.0,3073.577277,100.0
10551.430658874706,0.0,3072.476813,100.0
10551.930563306018,0.0,3071.409622,100.0
10552.430467737327,0.0,3070.374398,100.0
10552.93037216864,0.0,3069.369912,100.0
10553.430276599951,0.0,3068.395001,100.0
10553.930181031263,0.0,3067.448564,100.0
10554.430085462574,0.0,3066.529559,100.0
10554.929989893884,0.0,3065.636998,100.0
10555.429894325196,0.0,3064.76994,100.0
10555.929798756508,0.0,3063.927492,100.0
10556.42970318782,0.0,3063.108803,100.0
10556.929607619131,0.0,3062.313061,100.0
10557.429512050441,0.0,3061.539494,100.0
10557.929416481753,0.0,3060.787361,100.0
10558.429320913065,0.0,3060.055956,100.0
10558.929225344376,0.0,3059.344604,100.0
10559.429129775688,0.0,3058.652656,100.0
10559.929034206998,0.0,3057.979494,100.0
10560.42893863831,0.0,3057.324522,100.0
10560.928843069622,0.0,3056.687171,100.0
10561.428747500933,0.0,3056.066892,100.0
10561.928651932245,0.0,3055.46316,100.0
10562.428556363555,0.0,3054.875469,100.0
10562.928460794867,0.0,3054.303333,100.0
10563.428365226178,0.0,3053.746284,100.0
10563.92826965749,0.0,3053.20387,100.0
10564.428174088802,0.0,3061.27892,100.0
10564.928078520112,0.0,3069.315564,100.0
10565.427982951423,0.0,3077.314141,100.0
10565.927887382735,0.0,3085.274983,100.0
10566.427791814047,0.0,3093.19842,100.0
10566.927696245359,0.0,3101.084773,100.0
10567.42760067667,0.0,3108.934362,100.0
10567.92750510798,0.0,3116.747501,100.0
10568.427409539292,0.0,3124.524499,100.0
10568.927313970604,0.0,3132.265661,100.0
10569.427218401916,0.0,3139.971288,100.0
10569.927122833227,0.0,3147.641676,100.0
10570.427027264537,0.0,3155.277117,100.0
10570.926931695849,0.0,3162.8779,100.0
10571.42683612716,0.0,3170.444309,100.0
10571.926740558472,0.0,3177.976624,100.0
10572.426644989784,0.0,3185.475122,100.0
10572.926549421094,0.0,3192.940076,100.0
10573.426453852406,0.0,3200.371754,100.0
10573.926358283717,0.0,3207.770422,100.0
10574.42626271503,0.0,3215.136342,100.0
10574.926167146341,0.0,3222.469772,100.0
10575.42607157765,0.0,3229.770967,100.0
10575.925976008963,0.0,3237.040179,100.0
10576.425880440274,0.0,3244.277656,100.0
10576.925784871586,0.0,3251.483644,100.0
10577.425689302898,0.0,3258.658383,100.0
10577.925593734208,0.0,3265.802114,100.0
10578.42549816552,0.0,3272.915072,100.0
10578.925402596831,0.0,3279.99749,100.0
10579.425307028143,0.0,3287.049597,100.0
10579.925211459455,100.0,3294.021406,100.0
10580.425115890765,100.0,3266.611114,100.0
10580.925020322076,100.0,3239.027565,100.0
10581.424924753388,100.0,3211.266145,100.0
10581.9248291847,100.0,3183.322044,100.0
10582.424733616012,0.0,3167.114579,100.0
10582.924638047321,0.0,3163.519578,100.0
10583.424542478633,0.0,3160.275006,100.0
10583.924446909945,0.0,3157.270126,100.0
10584.424351341257,0.0,3154.454663,100.0
10584.924255772568,0.0,3151.797985,100.0
10585.424160203878,0.0,3149.278898,100.0
10585.92406463519,0.0,3146.881628,100.0
10586.423969066502,0.0,3144.593848,100.0
10586.923873497813,0.0,3142.405592,100.0
10587.423777929125,0.0,3140.308591,100.0
10587.923682360435,0.0,3138.295846,100.0
10588.423586791747,0.0,3136.361337,100.0
10588.923491223059,0.0,3134.499819,100.0
10589.42339565437,0.0,3132.706672,100.0
10589.923300085682,0.0,3130.977789,100.0
10590.423204516994,0.0,3129.309489,100.0
10590.923108948304,0.0,3127.698451,100.0
10591.423013379615,0.0,3126.14166,100.0
10591.922917810927,0.0,3124.636367,100.0
10592.422822242239,0.0,3123.180052,100.0
10592.92272667355,0.0,3121.770392,100.0
10593.42263110486,0.0,3120.405244,100.0
10593.922535536172,0.0,3119.082621,100.0
10594.422439967484,0.0,3117.800673,100.0
10594.922344398796,0.0,3116.557677,100.0
10595.422248830107,0.0,3115.35202,100.0
10595.922153261417,0.0,3114.182193,100.0
10596.42205769273,0.0,3113.046777,100.0
10596.92196212404,0.0,3111.944436,100.0
10597.421866555353,0.0,3110.873912,100.0
10597.921770986664,0.0,3109.834016,100.0
10598.421675417974,0.0,3108.823623,100.0
10598.921579849286,0.0,3107.84167,100.0
10599.421484280598,0.0,3106.887144,100.0
10599.92138871191,0.0,3105.959086,100.0
10600.421293143221,0.0,3105.056583,100.0
10600.921197574531,0.0,3104.178766,100.0
10601.421102005843,0.0,3103.324806,100.0
10601.921006437155,0.0,3102.493913,100.0
10602.420910868466,0.0,3101.685331,100.0
10602.920815299778,0.0,3100.89834,100.0
10603.420719731088,0.0,3100.132247,100.0
10603.9206241624,0.0,3099.386392,100.0
10604.420528593711,0.0,3098.660141,100.0
10604.920433025023,0.0,3097.952887,100.0
10605.420337456335,0.0,3097.264046,100.0
10605.920241887645,0.0,3096.593059,100.0
10606.420146318957,0.0,3095.939387,100.0
10606.920050750268,0.0,3095.302512,100.0
10607.41995518158,0.0,3094.681937,100.0
10607.919859612892,0.0,3098.322645,100.0
10608.419764044202,0.0,3106.185094,100.0
10608.919668475513,0.0,3114.010984,100.0
10609.419572906825,0.0,3121.800624,100.0
10609.919477338137,0.0,3129.554322,100.0
10610.419381769449,0.0,3137.272379,100.0
10610.91928620076,0.0,3144.955095,100.0
10611.41919063207,0.0,3152.602761,100.0
10611.919095063382,0.0,3160.215669,100.0
10612.418999494694,0.0,3167.794103,100.0
10612.918903926005,0.0,3175.338346,100.0
10613.418808357317,0.0,3182.848675,100.0
10613.918712788627,0.0,3190.325365,100.0
10614.418617219939,0.0,3197.768684,100.0
10614.91852165125,0.0,3205.178901,100.0
10615.418426082562,0.0,3212.556279,100.0
10615.918330513874,0.0,3219.901076,100.0
10616.418234945184,0.0,3227.21355,100.0
10616.918139376496,0.0,3234.493952,100.0
10617.418043807807,0.0,3241.742533,100.0
10617.91794823912,0.0,3248.959538,100.0
10618.41785267043,0.0,3256.145212,100.0
10618.91775710174,0.0,3263.299793,100.0
10619.417661533053,0.0,3270.423518,100.0
10619.917565964364,0.0,3277.516622,100.0
10620.417470395676,0.0,3284.579336,100.0
10620.917374826988,0.0,3291.611887,100.0
10621.417279258298,0.0,3298.6145,100.0
10621.91718368961,0.0,3305.587398,100.0
10622.417088120921,0.0,3312.530801,100.0
10622.916992552233,0.0,3319.444925,100.0
10623.416896983545,0.0,3326.329984,100.0
10623.916801414854,0.0,3333.186191,100.0
10624.416705846166,0.0,3340.013755,100.0
10624.916610277478,0.0,3346.812881,100.0
10625.41651470879,100.0,3330.951301,100.0
10625.916419140101,100.0,3303.769078,100.0
10626.416323571411,100.0,3276.419576,100.0
10626.916228002723,100.0,3248.898421,100.0
10627.416132434035,100.0,3221.201065,100.0
10627.916036865347,100.0,3193.322767,100.0
10628.415941296658,0.0,3177.145025,100.0
10628.915845727968,0.0,3173.539598,100.0
10629.41575015928,0.0,3170.283622,100.0
10629.915654590592,0.0,3167.26676,100.0
10630.415559021903,0.0,3164.438922,100.0
10630.915463453215,0.0,3161.769581,100.0
10631.415367884525,0.0,3159.237623,100.0
10631.915272315837,0.0,3156.827324,100.0
10632.415176747149,0.0,3154.526403,100.0
10632.91508117846,0.0,3152.324925,100.0
10633.414985609772,0.0,3150.214648,100.0
10633.914890041084,0.0,3148.188597,100.0
10634.414794472394,0.0,3146.24077,100.0
10634.914698903705,0.0,3144.365939,100.0
10635.414603335017,0.0,3142.559498,100.0
10635.914507766329,0.0,3140.81735,100.0
10636.41441219764,0.0,3139.135826,100.0
10636.91431662895,0.0,3137.511614,100.0
10637.414221060262,0.0,3135.941708,100.0
10637.914125491574,0.0,3134.423366,100.0
10638.414029922886,0.0,3132.954071,100.0
10638.913934354197,0.0,3131.53151,100.0
10639.413838785507,26.26896004,3128.261639,100.0
10639.913743216819,28.65848503,3117.484699,100.0
10640.41364764813,30.95009494,3106.120475,100.0
10640.913552079443,33.15808706,3094.186505,100.0
10641.413456510754,35.29299686,3081.696985,100.0
10641.913360942064,37.36282406,3068.663583,100.0
10642.413265373376,39.37379008,3055.095979,100.0
10642.913169804688,41.33082857,3041.002252,100.0
10643.413074236,43.23791555,3026.389159,100.0
10643.912978667311,45.09829897,3011.262342,100.0
10644.412883098621,46.9146626,2995.626486,100.0
10644.912787529933,48.68924595,2979.485435,100.0
10645.412691961244,50.42393371,2962.842284,100.0
10645.912596392556,52.12032366,2945.699458,100.0
10646.412500823868,39.25549093,2929.959517,100.0
10646.912405255178,41.34885645,2915.555919,100.0
10647.41230968649,43.38670093,2900.571651,100.0
10647.912214117801,45.37273365,2885.01293,100.0
10648.412118549113,47.30997849,2868.884805,100.0
10648.912022980425,49.20092675,2852.191304,100.0
10649.411927411735,51.0476496,2834.935546,100.0
10649.911831843046,52.85188221,2817.119832,100.0
10650.411736274358,54.6150879,2798.745708,100.0
10650.91164070567,56.33850788,2779.814017,100.0
10651.411545136982,58.02320012,2760.324932,100.0
10651.911449568292,59.6700704,2740.277985,100.0
10652.411353999603,61.2798971,2719.672085,100.0
10652.911258430915,62.85335139,2698.505522,100.0
10653.411162862227,64.39101374,2676.775972,100.0
10653.911067293539,65.89338753,2654.480493,100.0
10654.410971724848,67.36091037,2631.615514,100.0
10654.91087615616,68.79396363,2608.176817,100.0
10655.410780587472,70.19288041,2584.159514,100.0
10655.910685018784,71.55795233,2559.558023,100.0
10656.410589450095,72.88943534,2534.36603,100.0
10656.910493881407,74.18755463,2508.576452,100.0
10657.410398312717,75.45250896,2482.181383,100.0
10657.910302744029,76.68447435,2455.172045,100.0
10658.41020717534,77.88360723,2427.538725,100.0
10658.910111606652,79.05004733,2399.270695,100.0
10659.410016037964,80.18392007,2370.356137,100.0
10659.909920469274,81.28533875,2340.782042,100.0
10660.409824900586,82.3544064,2310.534106,100.0
10660.909729331897,0.0,2293.273194,100.0
10661.409633763209,0.0,2289.984587,100.0
10661.90953819452,0.0,2287.57992,100.0
10662.40944262583,0.0,2285.532986,100.0
10662.909347057142,0.0,2283.741389,100.0
10663.409251488454,0.0,2282.149571,100.0
10663.909155919766,0.0,2280.721462,100.0
10664.409060351078,0.0,2279.431358,100.0
10664.908964782388,0.0,2278.259853,100.0
10665.4088692137,0.0,2277.191703,100.0
10665.908773645011,0.0,2276.214585,100.0
10666.408678076323,0.0,2275.318313,100.0
10666.908582507634,0.0,2274.494324,100.0
10667.408486938944,0.0,2273.735321,100.0
10667.908391370256,0.0,2273.035011,100.0
10668.408295801568,0.0,2272.387917,100.0
10668.90820023288,0.0,2271.789236,100.0
10669.408104664191,0.0,2271.234723,100.0
10669.908009095501,0.0,2270.72061,100.0
10670.407913526813,0.0,2270.243529,100.0
10670.907817958125,0.0,2269.80046,100.0
10671.407722389436,0.0,2269.388684,100.0
10671.907626820748,0.0,2272.797417,100.0
10672.407531252058,0.0,2279.908715,100.0
10672.90743568337,0.0,2286.893172,100.0
10673.407340114682,0.0,2293.752217,100.0
10673.907244545993,0.0,2300.487259,100.0
10674.407148977305,0.0,2307.099695,100.0
10674.907053408615,0.0,2313.590904,100.0
10675.406957839927,0.0,2319.962256,100.0
10675.906862271238,0.0,2326.215105,100.0
10676.40676670255,0.0,2332.350795,100.0
10676.906671133862,0.0,2338.370658,100.0
10677.406575565172,0.0,2344.276016,100.0
10677.906479996484,0.0,2350.068182,100.0
10678.406384427795,0.0,2355.74846,100.0
10678.906288859107,0.0,2361.318144,100.0
10679.406193290419,0.0,2366.778525,100.0
10679.90609772173,0.0,2372.130881,100.0
10680.40600215304,0.0,2377.376487,100.0
10680.905906584352,0.0,2382.516613,100.0
10681.405811015664,0.0,2387.55252,100.0
10681.905715446976,0.0,2392.485468,100.0
10682.405619878287,0.0,2397.316708,100.0
10682.905524309597,0.0,2402.047491,100.0
10683.405428740909,0.0,2406.679062,100.0
10683.90533317222,0.0,2415.132283,100.0
10684.405237603532,0.0,2423.484653,100.0
10684.905142034844,0.0,2431.737221,100.0
10685.405046466154,0.0,2439.891012,100.0
10685.904950897466,0.0,2447.947036,100.0
10686.404855328778,0.0,2455.906284,100.0
10686.90475976009,0.0,2463.769729,100.0
10687.404664191401,0.0,2471.538329,100.0
10687.904568622711,0.0,2479.213025,100.0
10688.404473054023,0.0,2486.794745,100.0
10688.904377485334,0.0,2494.284399,100.0
10689.404281916646,0.0,2501.682885,100.0
10689.904186347958,0.0,2508.991087,100.0
10690.404090779268,0.0,2516.209875,100.0
10690.90399521058,0.0,2523.340108,100.0
10691.403899641891,0.0,2530.382631,100.0
10691.903804073203,0.0,2537.338279,100.0
10692.403708504515,0.0,2544.207875,100.0
10692.903612935825,0.0,2550.992229,100.0
10693.403517367136,0.0,2557.692144,100.0
10693.903421798448,0.0,2564.30841,100.0
10694.40332622976,0.0,2570.841809,100.0
10694.903230661072,0.0,2577.293112,100.0
10695.403135092381,0.0,2583.663083,100.0
10695.903039523693,0.0,2589.952475,100.0
10696.402943955005,0.0,2596.162033,100.0
10696.902848386317,0.0,2602.292496,100.0
10697.402752817628,0.0,2608.344591,100.0
10697.902657248938,0.0,2614.319042,100.0
10698.40256168025,0.0,2620.216561,100.0
