Elapsed time,C-rate,Voltage,Change in Ahr,SoC,Offset SoC
3713.579,0.499836,3.88769,10.460341,49.091427,49.780997
3714.679,0.500505,3.88769,10.461242,49.106701,49.796271
3715.779,0.499903,3.88769,10.462143,49.121967,49.811537
3716.879,0.500436,3.88769,10.463044,49.137243,49.826813
3717.979,0.500103,3.88769,10.463946,49.152524,49.842094
3719.079,0.500236,3.88801,10.464847,49.167797,49.857367
3720.179,0.499971,3.88834,10.465748,49.183059,49.872629
3721.279,0.500969,3.88801,10.466649,49.198336,49.887906
3722.379,0.499502,3.88834,10.46755,49.213617,49.903187
3723.479,0.499968,3.88834,10.468452,49.228893,49.918463
3724.579,0.5005,3.88834,10.469353,49.244175,49.933745
3725.679,0.499836,3.88834,10.470255,49.259449,49.949019
3726.779,0.499968,3.88834,10.471156,49.274728,49.964298
3727.879,0.499503,3.88866,10.472057,49.290007,49.979577
3728.979,0.499171,3.88866,10.472959,49.305285,49.994855
3730.079,0.500171,3.88898,10.47386,49.32056,50.01013
3731.179,0.500103,3.88866,10.474762,49.335845,50.025415
3732.279,0.500566,3.88866,10.475664,49.351127,50.040697
3733.379,0.500502,3.88898,10.476565,49.366403,50.055973
3734.479,0.500034,3.88866,10.477466,49.381678,50.071248
3735.579,0.499636,3.88898,10.478368,49.39696,50.08653
3736.679,0.500436,3.88898,10.479269,49.412239,50.101809
3737.779,0.500036,3.88898,10.48017,49.427501,50.117071
3738.879,0.499836,3.88898,10.481071,49.442774,50.132344
3739.979,0.499637,3.88931,10.481972,49.458048,50.147618
3741.079,0.500102,3.88931,10.482873,49.473325,50.162895
3742.179,0.499903,3.88963,10.483775,49.488604,50.178174
3743.279,0.500303,3.88963,10.484676,49.503879,50.193449
3744.379,0.499568,3.88963,10.485577,49.519156,50.208726
3745.479,0.499771,3.88963,10.486478,49.534431,50.224001
3746.579,0.499834,3.88963,10.48738,49.549717,50.239287
3747.679,0.499903,3.88995,10.488282,49.564998,50.254568
3748.779,0.499436,3.88995,10.489184,49.580281,50.269851
3749.879,0.500503,3.88995,10.490085,49.595559,50.285129
3750.979,0.500303,3.88995,10.490986,49.610837,50.300407
3752.079,0.500436,3.88995,10.491888,49.626114,50.315684
3753.179,0.500303,3.88995,10.492789,49.641397,50.330967
3754.279,0.500503,3.89028,10.493691,49.656681,50.346251
3755.379,0.500102,3.89028,10.494593,49.671957,50.361527
3756.479,0.4985,3.89028,10.495494,49.687236,50.376806
3757.579,0.499705,3.89028,10.496395,49.702509,50.392079
3758.679,0.500103,3.89028,10.497296,49.717786,50.407356
3759.779,0.499636,3.8906,10.498198,49.733069,50.422639
3760.879,0.500369,3.89092,10.4991,49.748355,50.437925
3761.979,0.499305,3.8906,10.500001,49.763629,50.453199
3763.079,0.500169,3.89092,10.500903,49.77891,50.46848
3764.179,0.499703,3.89092,10.501804,49.794185,50.483755
3765.279,0.5007,3.89092,10.502706,49.809473,50.499043
3766.379,0.499237,3.89092,10.503608,49.824755,50.514325
3767.479,0.499902,3.89125,10.504509,49.84003,50.5296
3768.579,0.499903,3.89092,10.50541,49.855307,50.544877
3769.679,0.499968,3.89125,10.506312,49.870585,50.560155
3770.779,0.499636,3.89125,10.507213,49.885863,50.575433
3771.879,0.500102,3.89125,10.508114,49.901139,50.590709
3772.979,0.500969,3.89157,10.509015,49.91641,50.60598
3774.079,0.501103,3.89157,10.509917,49.931687,50.621257
3775.179,0.499836,3.89157,10.510817,49.946952,50.636522
3776.279,0.499502,3.89157,10.511719,49.962229,50.651799
3777.379,0.5007,3.8919,10.51262,49.977508,50.667078
3778.479,0.499502,3.8919,10.513521,49.992776,50.682346
3779.579,0.499903,3.8919,10.514422,50.008055,50.697625
3780.679,0.499703,3.8919,10.515323,50.023328,50.712898
3781.779,0.500505,3.8919,10.516225,50.038608,50.728178
3782.879,0.500237,3.8919,10.517127,50.053896,50.743466
3783.979,0.500303,3.89222,10.518029,50.069178,50.758748
3785.079,0.500637,3.89222,10.51893,50.084449,50.774019
3786.179,0.500768,3.89222,10.519831,50.099735,50.789305
3787.279,0.4999,3.89222,10.520732,50.115007,50.804577
3788.379,0.499234,3.89254,10.521634,50.130282,50.819852
3789.479,0.500634,3.89254,10.522535,50.145565,50.835135
3790.579,0.498836,3.89254,10.523435,50.160818,50.850388
3791.679,0.500237,3.89254,10.524337,50.176098,50.865668
3792.779,0.499236,3.89254,10.525238,50.191374,50.880944
3793.879,0.500568,3.89287,10.52614,50.206659,50.896229
3794.979,0.500303,3.89287,10.527041,50.221937,50.911507
3796.079,0.499436,3.89287,10.527943,50.237217,50.926787
3797.179,0.499502,3.89319,10.528844,50.252498,50.942068
3798.279,0.499968,3.89319,10.529746,50.26778,50.95735
3799.379,0.499034,3.89319,10.530647,50.283046,50.972616
3800.479,0.500902,3.89319,10.531548,50.298323,50.987893
3801.579,0.499437,3.89319,10.53245,50.31361,51.00318
3802.679,0.499702,3.89319,10.533351,50.328884,51.018454
3803.779,0.499703,3.89351,10.534253,50.344168,51.033738
3804.879,0.500569,3.89351,10.535154,50.359436,51.049006
3805.979,0.499571,3.89351,10.536055,50.37471,51.06428
3807.079,0.499637,3.89351,10.536956,50.389985,51.079555
3808.179,0.500434,3.89351,10.537857,50.405254,51.094824
3809.279,0.500434,3.89384,10.538759,50.420538,51.110108
3810.379,0.499368,3.89351,10.53966,50.43582,51.12539
3811.479,0.499834,3.89384,10.540562,50.451099,51.140669
3812.579,0.500102,3.89384,10.541464,50.466381,51.155951
3813.679,0.500169,3.89384,10.542365,50.481657,51.171227
3814.779,0.499969,3.89416,10.543266,50.496939,51.186509
3815.879,0.499837,3.89416,10.544168,50.51222,51.20179
3816.979,0.500369,3.89416,10.545069,50.527496,51.217066
3818.079,0.500569,3.89416,10.54597,50.54277,51.23234
3819.179,0.499834,3.89416,10.546872,50.558045,51.247615
3820.279,0.499968,3.89448,10.547773,50.573324,51.262894
3821.379,0.5009,3.89481,10.548675,50.588602,51.278172
3822.479,0.499368,3.89448,10.549576,50.603885,51.293455
3823.579,0.499036,3.89448,10.550478,50.619163,51.308733
3824.679,0.500105,3.89448,10.551378,50.634423,51.323993
3825.779,0.499502,3.89513,10.552279,50.649691,51.339261
3826.879,0.499105,3.89513,10.553181,50.664974,51.354544
3827.979,0.500437,3.89481,10.554082,50.680256,51.369826
3829.079,0.500369,3.89481,10.554984,50.695536,51.385106
3830.179,0.500036,3.89513,10.555886,50.710822,51.400392
3831.279,0.500034,3.89513,10.556787,50.726105,51.415675
3832.379,0.500368,3.89513,10.557689,50.741385,51.430955
3833.479,0.500573,3.89513,10.55859,50.756665,51.446235
3834.579,0.499836,3.89513,10.559491,50.771938,51.461508
3835.679,0.500503,3.89513,10.560393,50.787221,51.476791
3836.779,0.499369,3.89545,10.561294,50.802495,51.492065
3837.879,0.500902,3.89545,10.562196,50.817778,51.507348
3838.979,0.500969,3.89578,10.563097,50.833057,51.522627
3840.079,0.500103,3.89545,10.563999,50.848334,51.537904
3841.179,0.500969,3.89578,10.564901,50.86362,51.55319
3842.279,0.500036,3.89578,10.565801,50.878886,51.568456
3843.379,0.499836,3.8961,10.566703,50.894164,51.583734
3844.479,0.500103,3.89642,10.567604,50.909445,51.599015
3845.579,0.499502,3.8961,10.568506,50.924728,51.614298
3846.679,0.499236,3.89642,10.569407,50.939994,51.629564
3847.779,0.499169,3.8961,10.570308,50.955272,51.644842
3848.879,0.499569,3.8961,10.571209,50.970543,51.660113
3849.979,0.500836,3.89642,10.57211,50.98582,51.67539
3851.079,0.500105,3.89675,10.573012,51.001101,51.690671
3852.179,0.500502,3.89642,10.573913,51.01637,51.70594
3853.279,0.499968,3.89642,10.574814,51.031649,51.721219
3854.379,0.500234,3.89675,10.575716,51.046932,51.736502
3855.479,0.500036,3.89642,10.576618,51.062213,51.751783
3856.579,0.500173,3.89675,10.57752,51.077502,51.767072
3857.679,0.499437,3.89707,10.578421,51.092781,51.782351
3858.779,0.501503,3.89675,10.579323,51.108063,51.797633
3859.879,0.499636,3.89675,10.580223,51.123322,51.812892
3860.979,0.499836,3.89707,10.581125,51.138605,51.828175
3862.079,0.499503,3.89707,10.582026,51.153889,51.843459
3863.179,0.499566,3.89707,10.582928,51.169173,51.858743
3864.279,0.500436,3.89707,10.583829,51.184443,51.874013
3865.379,0.500168,3.89707,10.58473,51.199719,51.889289
3866.479,0.499569,3.89739,10.585632,51.214998,51.904568
3867.579,0.499836,3.89739,10.586533,51.230273,51.919843
3868.679,0.499105,3.89772,10.587434,51.245549,51.935119
3869.779,0.499703,3.89772,10.588336,51.260825,51.950395
3870.879,0.499769,3.89772,10.589238,51.276112,51.965682
3871.979,0.499034,3.89804,10.590139,51.291389,51.980959
3873.079,0.500303,3.89772,10.59104,51.306662,51.996232
3874.179,0.501234,3.89772,10.591942,51.321949,52.011519
3875.279,0.499902,3.89804,10.592844,51.337231,52.026801
3876.379,0.500168,3.89836,10.593745,51.352511,52.042081
3877.479,0.500905,3.89836,10.594646,51.367778,52.057348
3878.579,0.500369,3.89804,10.595548,51.383064,52.072634
3879.679,0.501436,3.89836,10.596449,51.398344,52.087914
3880.779,0.500171,3.89836,10.597351,51.413625,52.103195
3881.879,0.500171,3.89836,10.598253,51.428914,52.118484
3882.979,0.498702,3.89869,10.599154,51.444187,52.133757
3884.079,0.500768,3.89869,10.600056,51.459468,52.149038
3885.179,0.500302,3.89869,10.600957,51.474753,52.164323
3886.279,0.500968,3.89901,10.601859,51.490026,52.179596
3887.379,0.499368,3.89869,10.60276,51.505301,52.194871
3888.479,0.500702,3.89901,10.603662,51.520586,52.210156
3889.579,0.499302,3.89869,10.604562,51.535853,52.225423
3890.679,0.500303,3.89901,10.605464,51.551138,52.240708
3891.779,0.499168,3.89901,10.606365,51.566412,52.255982
3892.879,0.500771,3.89933,10.607267,51.581699,52.271269
3893.979,0.499637,3.89901,10.608169,51.596983,52.286553
3895.079,0.500834,3.89933,10.609069,51.612244,52.301814
3896.179,0.5003,3.89933,10.60997,51.627514,52.317084
3897.279,0.4999,3.89933,10.610872,51.642788,52.332358
3898.379,0.498971,3.89966,10.611773,51.658065,52.347635
3899.479,0.500236,3.89966,10.612675,51.673347,52.362917
3900.579,0.499969,3.89966,10.613576,51.688634,52.378204
3901.679,0.499768,3.89998,10.614478,51.703915,52.393485
3902.779,0.499769,3.89966,10.615379,51.719189,52.408759
3903.879,0.500169,3.89998,10.616281,51.734473,52.424043
3904.979,0.499369,3.9003,10.617182,51.74975,52.43932
3906.079,0.501103,3.9003,10.618084,51.76503,52.4546
3907.179,0.499902,3.89998,10.618985,51.780304,52.469874
3908.279,0.4999,3.9003,10.619887,51.795587,52.485157
3909.379,0.500634,3.9003,10.620788,51.810872,52.500442
3910.479,0.499769,3.90063,10.62169,51.826154,52.515724
3911.579,0.498768,3.9003,10.622591,51.841424,52.530994
3912.679,0.500036,3.90063,10.623492,51.856691,52.546261
3913.779,0.500902,3.9003,10.624393,51.871972,52.561542
3914.879,0.499703,3.90063,10.625295,51.887251,52.576821
3915.979,0.499769,3.90063,10.626197,51.902534,52.592104
3917.079,0.499834,3.90063,10.627098,51.917814,52.607384
3918.179,0.499568,3.90095,10.627999,51.933081,52.622651
3919.279,0.500166,3.90095,10.6289,51.948363,52.637933
3920.379,0.499637,3.90095,10.629802,51.963636,52.653206
3921.479,0.499102,3.90095,10.630703,51.978913,52.668483
3922.579,0.500166,3.90127,10.631604,51.994191,52.683761
3923.679,0.499836,3.90127,10.632506,52.009468,52.699038
3924.779,0.499503,3.90127,10.633407,52.024747,52.714317
3925.879,0.500703,3.90127,10.634308,52.040022,52.729592
3926.979,0.499769,3.9016,10.63521,52.055299,52.744869
3928.079,0.499368,3.9016,10.636112,52.070585,52.760155
3929.179,0.5003,3.9016,10.637013,52.085862,52.775432
3930.279,0.499436,3.90192,10.637914,52.101134,52.790704
3931.379,0.500166,3.9016,10.638815,52.116412,52.805982
3932.479,0.500968,3.90192,10.639717,52.131699,52.821269
3933.579,0.500169,3.90192,10.640619,52.146984,52.836554
3934.679,0.499436,3.90192,10.64152,52.162258,52.851828
3935.779,0.499369,3.90192,10.642422,52.177534,52.867104
3936.879,0.499702,3.90192,10.643323,52.192814,52.882384
3937.979,0.499902,3.90225,10.644225,52.208093,52.897663
3939.079,0.5005,3.90225,10.645126,52.223378,52.912948
3940.179,0.499368,3.90225,10.646027,52.238651,52.928221
3941.279,0.500234,3.90225,10.646929,52.253924,52.943494
3942.379,0.500566,3.90257,10.64783,52.269202,52.958772
3943.479,0.498768,3.90257,10.648731,52.28448,52.97405
3944.579,0.499636,3.90289,10.649633,52.299757,52.989327
3945.679,0.500168,3.90289,10.650535,52.315042,53.004612
3946.779,0.499037,3.90289,10.651436,52.33032,53.01989
3947.879,0.500436,3.90289,10.652337,52.34559,53.03516
3948.979,0.501302,3.90289,10.653238,52.360864,53.050434
3950.079,0.499568,3.90289,10.654139,52.376134,53.065704
3951.179,0.499302,3.90322,10.655041,52.391415,53.080985
3952.279,0.499168,3.90322,10.655942,52.406692,53.096262
3953.379,0.500369,3.90322,10.656844,52.421975,53.111545
3954.479,0.499568,3.90322,10.657746,52.437263,53.126833
3955.579,0.499637,3.90354,10.658647,52.452538,53.142108
3956.679,0.499103,3.90322,10.659548,52.467806,53.157376
3957.779,0.500902,3.90354,10.660449,52.483089,53.172659
3958.879,0.499902,3.90354,10.661351,52.498366,53.187936
3959.979,0.500436,3.90386,10.662252,52.513646,53.203216
3961.079,0.500434,3.90354,10.663154,52.528936,53.218506
3962.179,0.500034,3.90386,10.664056,52.544223,53.233793
3963.279,0.500436,3.90386,10.664958,52.559503,53.249073
3964.379,0.499968,3.90386,10.665859,52.57478,53.26435
3965.479,0.499771,3.90386,10.666759,52.590039,53.279609
3966.579,0.499569,3.90419,10.667661,52.605318,53.294888
3967.679,0.500502,3.90451,10.668563,52.620605,53.310175
3968.779,0.499105,3.90419,10.669464,52.635882,53.325452
3969.879,0.499969,3.90419,10.670365,52.651156,53.340726
3970.979,0.498769,3.90419,10.671267,52.666445,53.356015
3972.079,0.499902,3.90451,10.672169,52.681728,53.371298
3973.179,0.499902,3.90451,10.67307,52.697,53.38657
3974.279,0.499434,3.90483,10.673972,52.71228,53.40185
3975.379,0.500303,3.90483,10.674873,52.727559,53.417129
3976.479,0.500502,3.90483,10.675775,52.742841,53.432411
3977.579,0.499102,3.90483,10.676676,52.758115,53.447685
3978.679,0.499836,3.90483,10.677577,52.773389,53.462959
3979.779,0.499171,3.90516,10.678478,52.788664,53.478234
3980.879,0.500103,3.90516,10.67938,52.803946,53.493516
3981.979,0.499103,3.90516,10.68028,52.819196,53.508766
3983.079,0.4993,3.90516,10.681181,52.834478,53.524048
3984.179,0.500168,3.90548,10.682082,52.849751,53.539321
3985.279,0.500234,3.90548,10.682984,52.865033,53.554603
3986.379,0.499502,3.90548,10.683885,52.880305,53.569875
3987.479,0.500036,3.9058,10.684786,52.895582,53.585152
3988.579,0.499902,3.90548,10.685688,52.910864,53.600434
3989.679,0.500636,3.90548,10.686589,52.92614,53.61571
3990.779,0.499703,3.9058,10.687491,52.94142,53.63099
3991.879,0.500569,3.90548,10.688393,52.956704,53.646274
3992.979,0.499834,3.90613,10.689294,52.971984,53.661554
3994.079,0.5001,3.90613,10.690196,52.987266,53.676836
3995.179,0.500571,3.90613,10.691097,53.002549,53.692119
3996.279,0.500434,3.90613,10.691999,53.017833,53.707403
3997.379,0.500436,3.90613,10.6929,53.033104,53.722674
3998.479,0.500168,3.90613,10.693802,53.048382,53.737952
3999.579,0.500236,3.90613,10.694702,53.063651,53.753221
4000.679,0.501569,3.90645,10.695604,53.078934,53.768504
4001.779,0.499573,3.90645,10.696506,53.094216,53.783786
4002.879,0.499639,3.90645,10.697407,53.109494,53.799064
4003.979,0.500102,3.90677,10.698309,53.124775,53.814345
4005.079,0.500568,3.90677,10.69921,53.14005,53.82962
4006.179,0.500169,3.90677,10.700111,53.155327,53.844897
4007.279,0.499768,3.90677,10.701013,53.170611,53.860181
4008.379,0.500102,3.9071,10.701915,53.18589,53.87546
4009.479,0.499637,3.9071,10.702816,53.201165,53.890735
4010.579,0.499836,3.9071,10.703717,53.216438,53.906008
4011.679,0.500103,3.9071,10.704618,53.231714,53.921284
4012.779,0.500103,3.9071,10.70552,53.246995,53.936565
4013.879,0.500637,3.90742,10.706421,53.262277,53.951847
4014.979,0.5001,3.9071,10.707323,53.277555,53.967125
4016.079,0.499569,3.90742,10.708224,53.292829,53.982399
4017.179,0.499634,3.90742,10.709124,53.308086,53.997656
4018.279,0.4997,3.90742,10.710026,53.32337,54.01294
4019.379,0.499437,3.90774,10.710927,53.338647,54.028217
4020.479,0.499836,3.90774,10.711828,53.353923,54.043493
4021.579,0.500569,3.90774,10.71273,53.369199,54.058769
4022.679,0.499769,3.90807,10.713632,53.384485,54.074055
4023.779,0.500769,3.90807,10.714533,53.39976,54.08933
4024.879,0.500503,3.90807,10.715434,53.415041,54.104611
4025.979,0.501568,3.90839,10.716336,53.430318,54.119888
4027.079,0.500436,3.90839,10.717237,53.445594,54.135164
4028.179,0.499966,3.90839,10.718138,53.460872,54.150442
4029.279,0.500569,3.90839,10.71904,53.476158,54.165728
4030.379,0.499502,3.90839,10.719942,53.491441,54.181011
4031.479,0.500502,3.90871,10.720844,53.506722,54.196292
4032.579,0.500103,3.90839,10.721746,53.52201,54.21158
4033.679,0.499303,3.90839,10.722647,53.537285,54.226855
4034.779,0.499369,3.90871,10.723547,53.552542,54.242112
4035.879,0.499969,3.90871,10.724449,53.567826,54.257396
4036.979,0.499768,3.90871,10.72535,53.583103,54.272673
4038.079,0.500368,3.90904,10.726251,53.598378,54.287948
4039.179,0.500302,3.90904,10.727153,53.613655,54.303225
4040.279,0.499634,3.90904,10.728054,53.628938,54.318508
4041.379,0.499369,3.90936,10.728956,53.644217,54.333787
4042.479,0.500436,3.90936,10.729858,53.6595,54.34907
4043.579,0.499636,3.90936,10.730759,53.674775,54.364345
4044.679,0.500436,3.90968,10.73166,53.690053,54.379623
4045.779,0.500236,3.90968,10.732562,53.705336,54.394906
4046.879,0.499436,3.90968,10.733463,53.720616,54.410186
4047.979,0.499236,3.91001,10.734364,53.735886,54.425456
4049.079,0.499571,3.90968,10.735266,53.751163,54.440733
4050.179,0.499302,3.91001,10.736167,53.766437,54.456007
4051.279,0.500369,3.91001,10.737069,53.781728,54.471298
4052.379,0.500303,3.91001,10.737969,53.796985,54.486555
4053.479,0.498969,3.91001,10.73887,53.812254,54.501824
4054.579,0.499502,3.91033,10.739772,53.827536,54.517106
4055.679,0.500369,3.91033,10.740673,53.842818,54.532388
4056.779,0.499502,3.91033,10.741575,53.858096,54.547666
4057.879,0.499769,3.91033,10.742476,53.873378,54.562948
4058.979,0.500768,3.91065,10.743378,53.888655,54.578225
4060.079,0.499434,3.91033,10.744279,53.903935,54.593505
4061.179,0.500368,3.91065,10.74518,53.919203,54.608773
4062.279,0.500236,3.91065,10.746082,53.934486,54.624056
4063.379,0.499769,3.91065,10.746983,53.949763,54.639333
4064.479,0.499836,3.91098,10.747884,53.965036,54.654606
4065.579,0.499436,3.91065,10.748786,53.980313,54.669883
4066.679,0.499037,3.91098,10.749686,53.995578,54.685148
4067.779,0.500436,3.91098,10.750587,54.010854,54.700424
4068.879,0.499703,3.91098,10.751489,54.026132,54.715702
4069.979,0.500768,3.9113,10.75239,54.041399,54.730969
4071.079,0.499502,3.9113,10.753291,54.056679,54.746249
4072.179,0.499634,3.9113,10.754192,54.071949,54.761519
4073.279,0.500368,3.9113,10.755093,54.087228,54.776798
4074.379,0.499903,3.9113,10.755995,54.102502,54.792072
4075.479,0.500036,3.91162,10.756896,54.117777,54.807347
4076.579,0.499168,3.91162,10.757797,54.133048,54.822618
4077.679,0.499237,3.91162,10.758698,54.148322,54.837892
4078.779,0.499836,3.91162,10.759599,54.163592,54.853162
4079.879,0.499836,3.91195,10.7605,54.178871,54.868441
4080.979,0.500636,3.91195,10.761402,54.194152,54.883722
4082.079,0.499368,3.91195,10.762303,54.209425,54.898995
4083.179,0.4999,3.91227,10.763204,54.224697,54.914267
4084.279,0.498969,3.91227,10.764106,54.239974,54.929544
4085.379,0.500303,3.91227,10.765007,54.255252,54.944822
4086.479,0.499969,3.91227,10.765908,54.270529,54.960099
4087.579,0.499702,3.91227,10.766809,54.285796,54.975366
4088.679,0.500236,3.9126,10.76771,54.301072,54.990642
4089.779,0.499834,3.9126,10.768612,54.316351,55.005921
4090.879,0.500034,3.9126,10.769514,54.331638,55.021208
4091.979,0.500502,3.9126,10.770415,54.346915,55.036485
4093.079,0.499437,3.91292,10.771317,54.362196,55.051766
4094.179,0.500636,3.91292,10.772219,54.377488,55.067058
4095.279,0.500302,3.91292,10.77312,54.392765,55.082335
4096.379,0.499169,3.91292,10.774022,54.408048,55.097618
4097.479,0.499903,3.91292,10.774924,54.423331,55.112901
4098.579,0.498903,3.91324,10.775825,54.438604,55.128174
4099.679,0.499703,3.91324,10.776726,54.453884,55.143454
4100.779,0.500036,3.91324,10.777627,54.46916,55.15873
4101.879,0.4997,3.91357,10.778529,54.484444,55.174014
4102.979,0.500036,3.91357,10.779431,54.499728,55.189298
4104.079,0.499234,3.91357,10.780332,54.515001,55.204571
4105.179,0.500434,3.91357,10.781232,54.530262,55.219832
4106.279,0.499769,3.91357,10.782134,54.545541,55.235111
4107.379,0.500036,3.91389,10.783036,54.560825,55.250395
4108.479,0.498502,3.91357,10.783937,54.576093,55.265663
4109.579,0.500034,3.91389,10.784838,54.591375,55.280945
4110.679,0.500569,3.91389,10.785739,54.606643,55.296213
4111.779,0.500369,3.91389,10.786641,54.621923,55.311493
4112.879,0.500368,3.91421,10.787542,54.637203,55.326773
4113.979,0.500034,3.91421,10.788444,54.652487,55.342057
4115.079,0.499769,3.91421,10.789345,54.667765,55.357335
4116.179,0.500102,3.91421,10.790247,54.683047,55.372617
4117.279,0.499768,3.91421,10.791148,54.698324,55.387894
4118.379,0.499569,3.91454,10.792049,54.713588,55.403158
4119.479,0.499502,3.91454,10.79295,54.728865,55.418435
4120.579,0.500568,3.91454,10.793852,54.744146,55.433716
4121.679,0.500569,3.91454,10.794753,54.759423,55.448993
4122.779,0.499436,3.91454,10.795654,54.774688,55.464258
4123.879,0.500102,3.91454,10.796555,54.789966,55.479536
4124.979,0.499902,3.91486,10.797456,54.805245,55.494815
4126.079,0.499036,3.91486,10.798358,54.820522,55.510092
4127.179,0.500768,3.91518,10.799259,54.835798,55.525368
4128.279,0.500369,3.91518,10.800161,54.851077,55.540647
4129.379,0.501036,3.91518,10.801062,54.866355,55.555925
4130.479,0.500836,3.91518,10.801964,54.88164,55.57121
4131.579,0.500569,3.91551,10.802865,54.896919,55.586489
4132.679,0.499903,3.91551,10.803767,54.912203,55.601773
4133.779,0.500236,3.91551,10.804668,54.927481,55.617051
4134.879,0.499636,3.91551,10.80557,54.94276,55.63233
4135.979,0.500968,3.91551,10.806471,54.958041,55.647611
4137.079,0.500168,3.91583,10.807373,54.973316,55.662886
4138.179,0.499034,3.91583,10.808274,54.988596,55.678166
4139.279,0.500168,3.91615,10.809175,55.003871,55.693441
4140.379,0.500368,3.91583,10.810076,55.019132,55.708702
4141.479,0.500036,3.91615,10.810977,55.034413,55.723983
4142.579,0.499303,3.91615,10.811879,55.049689,55.739259
4143.679,0.501302,3.91615,10.81278,55.064969,55.754539
4144.779,0.499837,3.91648,10.813681,55.080234,55.769804
4145.879,0.499768,3.91615,10.814582,55.095513,55.785083
4146.979,0.500768,3.91648,10.815484,55.110795,55.800365
4148.079,0.498968,3.91648,10.816385,55.126074,55.815644
4149.179,0.500036,3.91648,10.817287,55.141354,55.830924
4150.279,0.500236,3.9168,10.818188,55.156626,55.846196
4151.379,0.499034,3.9168,10.819089,55.171905,55.861475
4152.479,0.500703,3.9168,10.819991,55.187182,55.876752
4153.579,0.499569,3.91712,10.820892,55.202459,55.892029
4154.679,0.500302,3.91712,10.821794,55.217739,55.907309
4155.779,0.500303,3.91712,10.822695,55.233021,55.922591
4156.879,0.5007,3.91712,10.823596,55.248292,55.937862
4157.979,0.499432,3.91712,10.824497,55.263565,55.953135
4159.079,0.4999,3.91712,10.825399,55.278842,55.968412
4160.179,0.499902,3.91712,10.8263,55.29412,55.98369
4161.279,0.500636,3.91712,10.827202,55.309403,55.998973
4162.379,0.499636,3.91745,10.828103,55.324685,56.014255
4163.479,0.499769,3.91745,10.829005,55.339971,56.029541
4164.579,0.499636,3.91745,10.829907,55.355249,56.044819
4165.679,0.499903,3.91745,10.830808,55.370518,56.060088
4166.779,0.499834,3.91777,10.831709,55.385793,56.075363
4167.879,0.500368,3.91777,10.83261,55.40107,56.09064
4168.979,0.500366,3.91777,10.833511,55.416343,56.105913
4170.079,0.499434,3.91809,10.834412,55.431612,56.121182
4171.179,0.498903,3.91809,10.835314,55.446897,56.136467
4172.279,0.501436,3.91809,10.836216,55.462181,56.151751
4173.379,0.499968,3.91809,10.837117,55.477456,56.167026
4174.479,0.500168,3.91809,10.838018,55.49272,56.18229
4175.579,0.498968,3.91809,10.838918,55.50799,56.19756
4176.679,0.500302,3.91842,10.83982,55.523265,56.212835
4177.779,0.499102,3.91842,10.840721,55.53854,56.22811
4178.879,0.499766,3.91842,10.841622,55.55382,56.24339
4179.979,0.500102,3.91874,10.842524,55.569102,56.258672
4181.079,0.499834,3.91874,10.843426,55.584382,56.273952
4182.179,0.499236,3.91874,10.844327,55.599658,56.289228
4183.279,0.499703,3.91874,10.845228,55.614928,56.304498
4184.379,0.500902,3.91874,10.846129,55.630206,56.319776
4185.479,0.499236,3.91906,10.84703,55.645481,56.335051
4186.579,0.500303,3.91906,10.847932,55.660766,56.350336
4187.679,0.499769,3.91906,10.848833,55.676042,56.365612
4188.779,0.499634,3.91906,10.849735,55.691325,56.380895
4189.879,0.501234,3.91939,10.850637,55.706615,56.396185
4190.979,0.4995,3.91939,10.851539,55.721901,56.411471
4192.079,0.500034,3.91939,10.85244,55.737163,56.426733
4193.179,0.499703,3.91939,10.853341,55.752443,56.442013
4194.279,0.4999,3.91939,10.854242,55.767719,56.457289
4195.379,0.500303,3.91971,10.855144,55.783,56.47257
4196.479,0.499836,3.91971,10.856045,55.798277,56.487847
4197.579,0.500436,3.91971,10.856946,55.813548,56.503118
4198.679,0.499836,3.91971,10.857848,55.82883,56.5184
4199.779,0.499434,3.92003,10.85875,55.844114,56.533684
4200.879,0.499636,3.92003,10.85965,55.85938,56.54895
4201.979,0.498968,3.92036,10.860552,55.874659,56.564229
4203.079,0.499234,3.92036,10.861453,55.889934,56.579504
4204.179,0.500703,3.92003,10.862355,55.905221,56.594791
4205.279,0.499768,3.92036,10.863256,55.920486,56.610056
4206.379,0.499836,3.92036,10.864157,55.935764,56.625334
4207.479,0.499302,3.92036,10.865059,55.951043,56.640613
4208.579,0.500502,3.92036,10.86596,55.966327,56.655897
4209.679,0.500169,3.92068,10.86686,55.981583,56.671153
4210.779,0.500568,3.92068,10.867762,55.996867,56.686437
4211.879,0.499634,3.92068,10.868664,56.012145,56.701715
4212.979,0.499902,3.92068,10.869565,56.027424,56.716994
4214.079,0.500103,3.92068,10.870466,56.042702,56.732272
4215.179,0.500769,3.921,10.871368,56.057984,56.747554
4216.279,0.500436,3.921,10.872269,56.073261,56.762831
4217.379,0.499771,3.921,10.873171,56.088543,56.778113
4218.479,0.500036,3.92133,10.874073,56.103822,56.793392
4219.579,0.500369,3.92133,10.874975,56.119112,56.808682
4220.679,0.501036,3.92133,10.875876,56.134396,56.823966
4221.779,0.499966,3.92133,10.876777,56.149667,56.839237
4222.879,0.499634,3.92165,10.877679,56.164941,56.854511
4223.979,0.499366,3.92165,10.87858,56.180213,56.869783
